PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"21193510","Imaging the dead. Can supplement but not replace autopsy in medicolegal death investigation","O'Donnell CJ, Woodford N.","BMJ. 2010 Dec 30;341:c7415. doi: 10.1136/bmj.c7415.","O'Donnell CJ","BMJ","2010","2011/01/04","","","10.1136/bmj.c7415"
"21193509","Subarachnoid haemorrhage. Reinventing the wheel, square","Jenkins AJ.","BMJ. 2010 Dec 30;341:c7414. doi: 10.1136/bmj.c7414.","Jenkins AJ","BMJ","2010","2011/01/04","","","10.1136/bmj.c7414"
"21193508","Extracorporeal life support . Is recommended for severe accidental hypothermia","Gordon L, Peek GJ, Ellerton JA.","BMJ. 2010 Dec 30;341:c7411. doi: 10.1136/bmj.c7411.","Gordon L","BMJ","2010","2011/01/04","","","10.1136/bmj.c7411"
"21193507","Referrals to secondary care. Referral rates for postmenopausal bleeding are not respectable","Butler J, Kehoe S, Shepherd J, Barton D, Bridges J, Ind T, Nobbenhuis M, Ghaem-Maghami S, Adib T, Reynolds K.","BMJ. 2010 Dec 30;341:c7407. doi: 10.1136/bmj.c7407.","Butler J","BMJ","2010","2011/01/04","","","10.1136/bmj.c7407"
"21193506","Subarachnoid haemorrhage. Cases may have been missed","Lamb J.","BMJ. 2010 Dec 30;341:c7406. doi: 10.1136/bmj.c7406.","Lamb J","BMJ","2010","2011/01/04","","","10.1136/bmj.c7406"
"21193505","Subarachnoid haemorrhage. Clinical gestalt needed","Webster AP.","BMJ. 2010 Dec 30;341:c7404. doi: 10.1136/bmj.c7404.","Webster AP","BMJ","2010","2011/01/04","","","10.1136/bmj.c7404"
"21193504","Earlier retirement. Retirement and socioeconomic inequalities","Van Bever K, Engelbeen T, Van Reusel E, Van Duppen D.","BMJ. 2010 Dec 30;341:c7400. doi: 10.1136/bmj.c7400.","Van Bever K","BMJ","2010","2011/01/04","","","10.1136/bmj.c7400"
"21193503","Subarachnoid haemorrhage. Beware adopting rigid rules","Marcus H, Sayer D, Harris T.","BMJ. 2010 Dec 30;341:c7398. doi: 10.1136/bmj.c7398.","Marcus H","BMJ","2010","2011/01/04","","","10.1136/bmj.c7398"
"21193501","Return of the postcode lottery","Graham J, Guglani S, Elyan S, Falk S, Braybrooke J, Roques T.","BMJ. 2010 Dec 30;341:c7389. doi: 10.1136/bmj.c7389.","Graham J","BMJ","2010","2011/01/04","","","10.1136/bmj.c7389"
"21193497","Income to survive. How much do BMA and RSM pay their lowest paid workers?","Stephen WJ.","BMJ. 2010 Dec 30;341:c7304. doi: 10.1136/bmj.c7304.","Stephen WJ","BMJ","2010","2011/01/04","","","10.1136/bmj.c7304"
"21193496","Repeated falls and broken bones","Hossain M, Jobanputra P.","BMJ. 2010 Dec 30;341:c5755. doi: 10.1136/bmj.c5755.","Hossain M","BMJ","2010","2011/01/04","","","10.1136/bmj.c5755"
"21190972","Ineffective surgical procedures are used to treat Canadians with osteoarthritis","Kermode-Scott B.","BMJ. 2010 Dec 29;341:c7436. doi: 10.1136/bmj.c7436.","Kermode-Scott B","BMJ","2010","2010/12/31","","","10.1136/bmj.c7436"
"21190971","US hospital loses Catholic designation after performing a lifesaving abortion","Tanne JH.","BMJ. 2010 Dec 29;341:c7434. doi: 10.1136/bmj.c7434.","Tanne JH","BMJ","2010","2010/12/31","","","10.1136/bmj.c7434"
"21190970","FDA gets new powers to regulate food safety","Tanne JH.","BMJ. 2010 Dec 29;341:c7433. doi: 10.1136/bmj.c7433.","Tanne JH","BMJ","2010","2010/12/31","","","10.1136/bmj.c7433"
"21190969","Spain votes to ban smoking in public places","Rada AG.","BMJ. 2010 Dec 29;341:c7429. doi: 10.1136/bmj.c7429.","Rada AG","BMJ","2010","2010/12/31","","","10.1136/bmj.c7429"
"21190968","Diagnosis and management of soft tissue sarcoma","Sinha S, Peach AH.","BMJ. 2010 Dec 29;341:c7170. doi: 10.1136/bmj.c7170.","Sinha S","BMJ","2010","2010/12/31","","","10.1136/bmj.c7170"
"21190967","Treatment of periodontal disease in pregnancy","Macones G.","BMJ. 2010 Dec 29;341:c7090. doi: 10.1136/bmj.c7090.","Macones G","BMJ","2010","2010/12/31","","","10.1136/bmj.c7090"
"21190966","Obstetric outcomes after treatment of periodontal disease during pregnancy: systematic review and meta-analysis","Polyzos NP, Polyzos IP, Zavos A, Valachis A, Mauri D, Papanikolaou EG, Tzioras S, Weber D, Messinis IE.","Version 2. BMJ. 2010 Dec 29;341:c7017. doi: 10.1136/bmj.c7017.","Polyzos NP","BMJ","2010","2010/12/31","PMC3011371","","10.1136/bmj.c7017"
"21190965","Longlasting insecticidal nets for prevention of Leishmania donovani infection in India and Nepal: paired cluster randomised trial","Picado A, Singh SP, Rijal S, Sundar S, Ostyn B, Chappuis F, Uranw S, Gidwani K, Khanal B, Rai M, Paudel IS, Das ML, Kumar R, Srivastava P, Dujardin JC, Vanlerberghe V, Andersen EW, Davies CR, Boelaert M.","Version 2. BMJ. 2010 Dec 29;341:c6760. doi: 10.1136/bmj.c6760.","Picado A","BMJ","2010","2010/12/31","PMC3011370","","10.1136/bmj.c6760"
"21190964","Prevention of Leishmania donovani infection","Desjeux P.","BMJ. 2010 Dec 29;341:c6751. doi: 10.1136/bmj.c6751.","Desjeux P","BMJ","2010","2010/12/31","","","10.1136/bmj.c6751"
"21183567","Massive scale-up of malaria control in endemic nations must be sustained, says WHO","Zarocostas J.","BMJ. 2010 Dec 23;341:c7361. doi: 10.1136/bmj.c7361.","Zarocostas J","BMJ","2010","2010/12/25","","","10.1136/bmj.c7361"
"21183566","Immunity for expert witnesses is under threat from a case coming to Supreme Court","Dyer C.","BMJ. 2010 Dec 23;341:c7337. doi: 10.1136/bmj.c7337.","Dyer C","BMJ","2010","2010/12/25","","","10.1136/bmj.c7337"
"21177742","US government report recommends a ""principle of regulatory parsimony"" for synthetic biology","Roehr B.","BMJ. 2010 Dec 22;341:c7374. doi: 10.1136/bmj.c7374.","Roehr B","BMJ","2010","2010/12/24","","","10.1136/bmj.c7374"
"21177740","Bad medicine: general practice","Spence D.","BMJ. 2010 Dec 22;341:c7336. doi: 10.1136/bmj.c7336.","Spence D","BMJ","2010","2010/12/24","","","10.1136/bmj.c7336"
"21177739","Does long term aspirin prevent cancer?","Moayyedi P, Jankowski JA.","BMJ. 2010 Dec 22;341:c7326. doi: 10.1136/bmj.c7326.","Moayyedi P","BMJ","2010","2010/12/24","","","10.1136/bmj.c7326"
"21177736","Suprapubic pain, frequency, and haematuria--with a twist","Sud A, Bhatt J, Jones A.","BMJ. 2010 Dec 22;341:c6855. doi: 10.1136/bmj.c6855.","Sud A","BMJ","2010","2010/12/24","","","10.1136/bmj.c6855"
"21177735","Mother to child transmission of HIV among Zimbabwean women who seroconverted postnatally: prospective cohort study","Humphrey JH, Marinda E, Mutasa K, Moulton LH, Iliff PJ, Ntozini R, Chidawanyika H, Nathoo KJ, Tavengwa N, Jenkins A, Piwoz EG, Van de Perre P, Ward BJ; ZVITAMBO study group.","Version 2. BMJ. 2010 Dec 22;341:c6580. doi: 10.1136/bmj.c6580.","Humphrey JH","BMJ","2010","2010/12/24","PMC3007097","","10.1136/bmj.c6580"
"21177734","Transmission of HIV to infants whose mothers seroconvert postnatally","Stringer JS, Guffey MB.","BMJ. 2010 Dec 22;341:c6269. doi: 10.1136/bmj.c6269.","Stringer JS","BMJ","2010","2010/12/24","","","10.1136/bmj.c6269"
"21177733","Chronic fatigue syndrome is not caused by XMRV virus, study shows","Carlowe J.","BMJ. 2010 Dec 22;341:c7358. doi: 10.1136/bmj.c7358.","Carlowe J","BMJ","2010","2010/12/24","","","10.1136/bmj.c7358"
"21177531","Elective single versus double embryo transfer","Templeton A.","BMJ. 2010 Dec 21;341:c7083. doi: 10.1136/bmj.c7083.","Templeton A","BMJ","2010","2010/12/24","","","10.1136/bmj.c7083"
"21177530","Clinical effectiveness of elective single versus double embryo transfer: meta-analysis of individual patient data from randomised trials","McLernon DJ, Harrild K, Bergh C, Davies MJ, de Neubourg D, Dumoulin JC, Gerris J, Kremer JA, Martikainen H, Mol BW, Norman RJ, Thurin-Kjellberg A, Tiitinen A, van Montfoort AP, van Peperstraten AM, Van Royen E, Bhattacharya S.","Version 2. BMJ. 2010 Dec 21;341:c6945. doi: 10.1136/bmj.c6945.","McLernon DJ","BMJ","2010","2010/12/24","PMC3006495","","10.1136/bmj.c6945"
"21177361","US drug companies paid $15bn in fines for fraudulent marketing in past five years","Tanne JH.","BMJ. 2010 Dec 21;341:c7360. doi: 10.1136/bmj.c7360.","Tanne JH","BMJ","2010","2010/12/24","","","10.1136/bmj.c7360"
"21177358","If the pope can change his mind on condoms, why not emergency contraceptives?","Carrillo de Albornoz S.","BMJ. 2010 Dec 21;341:c7073. doi: 10.1136/bmj.c7073.","Carrillo de Albornoz S","BMJ","2010","2010/12/24","","","10.1136/bmj.c7073"
"21177355","Cambodia's AIDS strategy could fail without sustainable financing","Moszynski P.","BMJ. 2010 Dec 21;341:c7301. doi: 10.1136/bmj.c7301.","Moszynski P","BMJ","2010","2010/12/24","","","10.1136/bmj.c7301"
"21177354","Free healthcare in Sierra Leone","Johnson KS.","BMJ. 2010 Dec 21;341:c7268. doi: 10.1136/bmj.c7268.","Johnson KS","BMJ","2010","2010/12/24","","","10.1136/bmj.c7268"
"21177353","2010: a nudge in the wrong direction","Laurance J.","BMJ. 2010 Dec 21;341:c7248. doi: 10.1136/bmj.c7248.","Laurance J","BMJ","2010","2010/12/24","","","10.1136/bmj.c7248"
"21177352","Induction versus expectant monitoring for intrauterine growth restriction at term: randomised equivalence trial (DIGITAT)","Boers KE, Vijgen SM, Bijlenga D, van der Post JA, Bekedam DJ, Kwee A, van der Salm PC, van Pampus MG, Spaanderman ME, de Boer K, Duvekot JJ, Bremer HA, Hasaart TH, Delemarre FM, Bloemenkamp KW, van Meir CA, Willekes C, Wijnen EJ, Rijken M, le Cessie S, Roumen FJ, Thornton JG, van Lith JM, Mol BW, Scherjon SA; DIGITAT study group.","Version 2. BMJ. 2010 Dec 21;341:c7087. doi: 10.1136/bmj.c7087.","Boers KE","BMJ","2010","2010/12/24","PMC3005565","","10.1136/bmj.c7087"
"21177351","Recent advances in the management of rheumatoid arthritis","Klarenbeek NB, Kerstens PJ, Huizinga TW, Dijkmans BA, Allaart CF.","BMJ. 2010 Dec 21;341:c6942. doi: 10.1136/bmj.c6942.","Klarenbeek NB","BMJ","2010","2010/12/24","","","10.1136/bmj.c6942"
"21177350","Induction of labour for intrauterine growth restriction at term","Kenny LC, McCowan L.","BMJ. 2010 Dec 21;341:c6768. doi: 10.1136/bmj.c6768.","Kenny LC","BMJ","2010","2010/12/24","","","10.1136/bmj.c6768"
"21172988","Paediatric ENT surgery. Evidence above vitriol","Robb PJ.","BMJ. 2010 Dec 20;341:c7295. doi: 10.1136/bmj.c7295.","Robb PJ","BMJ","2010","2010/12/22","","","10.1136/bmj.c7295"
"21172987","Public health advances. Concerns about tobacco control","Yates T, McKee M, Pickett KE, Dockrell M, Gilmore A, Hastings G, Maryon-Davis A, Macara A.","BMJ. 2010 Dec 20;341:c7294. doi: 10.1136/bmj.c7294.","Yates T","BMJ","2010","2010/12/22","","","10.1136/bmj.c7294"
"21172986","BAPO response to Des Spence","Rothera M.","BMJ. 2010 Dec 20;341:c7292. doi: 10.1136/bmj.c7292.","Rothera M","BMJ","2010","2010/12/22","","","10.1136/bmj.c7292"
"21172985","Go now, says NHS chief. Time for debate","de Silva RN.","BMJ. 2010 Dec 20;341:c7291. doi: 10.1136/bmj.c7291.","de Silva RN","BMJ","2010","2010/12/22","","","10.1136/bmj.c7291"
"21172984","Go now, says NHS chief. Bad soldiers and bad officers","Nesbitt I.","BMJ. 2010 Dec 20;341:c7289. doi: 10.1136/bmj.c7289.","Nesbitt I","BMJ","2010","2010/12/22","","","10.1136/bmj.c7289"
"21172983","Patient's view of HealthSpace","Perry HJ.","BMJ. 2010 Dec 20;341:c7219. doi: 10.1136/bmj.c7219.","Perry HJ","BMJ","2010","2010/12/22","","","10.1136/bmj.c7219"
"21172982","Abandoned HealthSpace. Smart phones may help","King D, Lee H, Darzi A.","BMJ. 2010 Dec 20;341:c7216. doi: 10.1136/bmj.c7216.","King D","BMJ","2010","2010/12/22","","","10.1136/bmj.c7216"
"21172981","It's a great idea and workable","Turner AN, O'Donoghue D, Simpson K.","BMJ. 2010 Dec 20;341:c7211. doi: 10.1136/bmj.c7211.","Turner AN","BMJ","2010","2010/12/22","","","10.1136/bmj.c7211"
"21172980","Abandoned HealthSpace. Sharing access might increase engagement","Wicks P.","BMJ. 2010 Dec 20;341:c7209. doi: 10.1136/bmj.c7209.","Wicks P","BMJ","2010","2010/12/22","","","10.1136/bmj.c7209"
"21172979","Knife crime victims. Disclosing identity is not sensible or effective","Boyle AA, Lecky F.","BMJ. 2010 Dec 20;341:c7014. doi: 10.1136/bmj.c7014.","Boyle AA","BMJ","2010","2010/12/22","","","10.1136/bmj.c7014"
"21172978","Reducing insulin errors. Try electronic prescribing","Scott G, Cross F.","BMJ. 2010 Dec 20;341:c7011. doi: 10.1136/bmj.c7011.","Scott G","BMJ","2010","2010/12/22","","","10.1136/bmj.c7011"
"21172977","Ways to control alcohol price","Chick JD, Gill JS, Black H.","BMJ. 2010 Dec 20;341:c7007. doi: 10.1136/bmj.c7007.","Chick JD","BMJ","2010","2010/12/22","","","10.1136/bmj.c7007"
"21172976","Companies that want to charge a higher than basic price for a new drug will have to give evidence that it's worth it","Hawkes N.","BMJ. 2010 Dec 20;341:c7296. doi: 10.1136/bmj.c7296.","Hawkes N","BMJ","2010","2010/12/22","","","10.1136/bmj.c7296"
"21172974","Six Kosovar doctors face charges of illegal organ trafficking","Lewis P.","BMJ. 2010 Dec 20;341:c7290. doi: 10.1136/bmj.c7290.","Lewis P","BMJ","2010","2010/12/22","","","10.1136/bmj.c7290"
"21169328","Measures to end child detention don't go far enough, says children's rights charity","Dyer C.","BMJ. 2010 Dec 17;341:c7285. doi: 10.1136/bmj.c7285.","Dyer C","BMJ","2010","2010/12/21","","","10.1136/bmj.c7285"
"21169327","Surgeon who refused to operate on man with swastika tattoo should not be disciplined, says German Medical Association","Stafford N.","BMJ. 2010 Dec 17;341:c7279. doi: 10.1136/bmj.c7279.","Stafford N","BMJ","2010","2010/12/21","","","10.1136/bmj.c7279"
"21169326","European drug regulators publish their evaluation of rosiglitazone","Mayor S.","BMJ. 2010 Dec 17;341:c7278. doi: 10.1136/bmj.c7278.","Mayor S","BMJ","2010","2010/12/21","","","10.1136/bmj.c7278"
"21169325","Ireland is told to provide legal abortions for women whose lives are at risk","Dyer C.","BMJ. 2010 Dec 17;341:c7277. doi: 10.1136/bmj.c7277.","Dyer C","BMJ","2010","2010/12/21","","","10.1136/bmj.c7277"
"21169324","Kala-azar outbreak is symptomatic of humanitarian crisis facing southern Sudan","Moszynski P.","BMJ. 2010 Dec 17;341:c7276. doi: 10.1136/bmj.c7276.","Moszynski P","BMJ","2010","2010/12/21","","","10.1136/bmj.c7276"
"21169322","Commentary: Achieving savings will not be straightforward","Phizackerley D.","BMJ. 2010 Dec 17;341:c7161. doi: 10.1136/bmj.c7161.","Phizackerley D","BMJ","2010","2010/12/21","","","10.1136/bmj.c7161"
"21169321","Febrile neutropenia","Naik JD, Sathiyaseelan SR, Vasudev NS.","BMJ. 2010 Dec 17;341:c6981. doi: 10.1136/bmj.c6981.","Naik JD","BMJ","2010","2010/12/21","","","10.1136/bmj.c6981"
"21169320","Getting better value from the NHS drug budget","Moon JC, Flett AS, Godman BB, Grosso AM, Wierzbicki AS.","BMJ. 2010 Dec 17;341:c6449. doi: 10.1136/bmj.c6449.","Moon JC","BMJ","2010","2010/12/21","","","10.1136/bmj.c6449"
"21169319","Heart transplant","Maiklem A, Nicol E.","BMJ. 2010 Dec 17;341:c4918. doi: 10.1136/bmj.c4918.","Maiklem A","BMJ","2010","2010/12/21","","","10.1136/bmj.c4918"
"21163847","Critics attack new NHS breast screening leaflet for failing to address harms","Mayor S.","BMJ. 2010 Dec 16;341:c7267. doi: 10.1136/bmj.c7267.","Mayor S","BMJ","2010","2010/12/18","","","10.1136/bmj.c7267"
"21163846","Four drug companies breach industry's code of practice","Hawkes N.","BMJ. 2010 Dec 16;341:c7266. doi: 10.1136/bmj.c7266.","Hawkes N","BMJ","2010","2010/12/18","","","10.1136/bmj.c7266"
"21163843","Violence hinders efforts to stem Haiti cholera epidemic as deaths continue to rise","Zarocostas J.","BMJ. 2010 Dec 16;341:c7259. doi: 10.1136/bmj.c7259.","Zarocostas J","BMJ","2010","2010/12/18","","","10.1136/bmj.c7259"
"21163838","Restrictions on generic drugs ""infringe the right to health""","Moszynski P.","BMJ. 2010 Dec 16;341:c7246. doi: 10.1136/bmj.c7246.","Moszynski P","BMJ","2010","2010/12/18","","","10.1136/bmj.c7246"
"21163837","Doctors suggest ways to save the NHS pound20bn","Limb M.","BMJ. 2010 Dec 16;341:c7239. doi: 10.1136/bmj.c7239.","Limb M","BMJ","2010","2010/12/18","","","10.1136/bmj.c7239"
"21163836","Testing for secondary causes of osteoporosis","Premaor MO, Compston JE.","BMJ. 2010 Dec 16;341:c6959. doi: 10.1136/bmj.c6959.","Premaor MO","BMJ","2010","2010/12/18","","","10.1136/bmj.c6959"
"21163835","Sedation for diagnostic and therapeutic procedures in children and young people: summary of NICE guidance","Sury M, Bullock I, Rabar S, Demott K; Guideline Development Group.","BMJ. 2010 Dec 16;341:c6819. doi: 10.1136/bmj.c6819.","Sury M","BMJ","2010","2010/12/18","","","10.1136/bmj.c6819"
"21159773","How small changes led to big profits for insulin manufacturers","Cohen D, Carter P.","BMJ. 2010 Dec 15;341:c7139. doi: 10.1136/bmj.c7139.","Cohen D","BMJ","2010","2010/12/17","","","10.1136/bmj.c7139"
"21159772","Hospitals fail to check dementia patients' nutritional and mental status","Cole A.","BMJ. 2010 Dec 15;341:c7234. doi: 10.1136/bmj.c7234.","Cole A","BMJ","2010","2010/12/17","","","10.1136/bmj.c7234"
"21159770","Developing countries roll out pneumococcal vaccine thanks to novel funding scheme","Kmietowicz Z.","BMJ. 2010 Dec 15;341:c7230. doi: 10.1136/bmj.c7230.","Kmietowicz Z","BMJ","2010","2010/12/17","","","10.1136/bmj.c7230"
"21159769","US primary care must reorient to prevention to cut costs and improve outcomes","Roehr B.","BMJ. 2010 Dec 15;341:c7226. doi: 10.1136/bmj.c7226.","Roehr B","BMJ","2010","2010/12/17","","","10.1136/bmj.c7226"
"21159768","British are the most overweight in Europe, new study shows","Mooney H.","BMJ. 2010 Dec 15;341:c7225. doi: 10.1136/bmj.c7225.","Mooney H","BMJ","2010","2010/12/17","","","10.1136/bmj.c7225"
"21159766","Tuition fee changes may scupper government plans to widen access to medical school","Mashta O.","BMJ. 2010 Dec 15;341:c7214. doi: 10.1136/bmj.c7214.","Mashta O","BMJ","2010","2010/12/17","","","10.1136/bmj.c7214"
"21159765","The private finance initiative: the gift that goes on taking","Pollock AM, Price D.","BMJ. 2010 Dec 15;341:c7175. doi: 10.1136/bmj.c7175.","Pollock AM","BMJ","2010","2010/12/17","","","10.1136/bmj.c7175"
"21159764","Strategies for coping with information overload","Smith R.","BMJ. 2010 Dec 15;341:c7126. doi: 10.1136/bmj.c7126.","Smith R","BMJ","2010","2010/12/17","","","10.1136/bmj.c7126"
"21159763","Self experimentation and the Nuremberg Code","Annas GJ.","BMJ. 2010 Dec 15;341:c7103. doi: 10.1136/bmj.c7103.","Annas GJ","BMJ","2010","2010/12/17","","","10.1136/bmj.c7103"
"21159762","The barrier method as a new tool to assist in career selection: covert observational study","McCain RS, Harris AR, McCallion K, Campbell WJ, Kirk SJ.","Version 2. BMJ. 2010 Dec 15;341:c6968. doi: 10.1136/bmj.c6968.","McCain RS","BMJ","2010","2010/12/17","PMC3002171","","10.1136/bmj.c6968"
"21159761","Phantom vibration syndrome among medical staff: a cross sectional survey","Rothberg MB, Arora A, Hermann J, Kleppel R, St Marie P, Visintainer P.","BMJ. 2010 Dec 15;341:c6914. doi: 10.1136/bmj.c6914.","Rothberg MB","BMJ","2010","2010/12/17","","","10.1136/bmj.c6914"
"21159760","A dose by any other name would not sell as sweet","Stepney R.","BMJ. 2010 Dec 15;341:c6895. doi: 10.1136/bmj.c6895.","Stepney R","BMJ","2010","2010/12/17","","","10.1136/bmj.c6895"
"21159759","The first 15: New Zealand doctors and rugby","Srinivasa S, Tan YM, Connolly A, Hill AG.","BMJ. 2010 Dec 15;341:c5127. doi: 10.1136/bmj.c5127.","Srinivasa S","BMJ","2010","2010/12/17","","","10.1136/bmj.c5127"
"21156749","Testing the validity of the Danish urban myth that alcohol can be absorbed through feet: open labelled self experimental study","Hansen CS, Faerch LH, Kristensen PL.","Version 2. BMJ. 2010 Dec 14;341:c6812. doi: 10.1136/bmj.c6812.","Hansen CS","BMJ","2010","2010/12/16","PMC3001960","","10.1136/bmj.c6812"
"21156748","Multidisciplinary medical identification of a French king's head (Henri IV)","Charlier P, Huynh-Charlier I, Poupon J, Keyser C, Lancelot E, Favier D, Vignal JN, Sorel P, Chaillot PF, Boano R, Grilletto R, Delacourte S, Duriez JM, Loublier Y, Campos P, Willerslev E, Gilbert MT, Eisenberg L, Ludes B, de la Grandmaison GL.","BMJ. 2010 Dec 14;341:c6805. doi: 10.1136/bmj.c6805.","Charlier P","BMJ","2010","2010/12/16","","","10.1136/bmj.c6805"
"21156747","Effect on gastric function and symptoms of drinking wine, black tea, or schnapps with a Swiss cheese fondue: randomised controlled crossover trial","Heinrich H, Goetze O, Menne D, Iten PX, Fruehauf H, Vavricka SR, Schwizer W, Fried M, Fox M.","Version 2. BMJ. 2010 Dec 14;341:c6731. doi: 10.1136/bmj.c6731.","Heinrich H","BMJ","2010","2010/12/16","PMC3272707","","10.1136/bmj.c6731"
"21156746","Beauty sleep: experimental study on the perceived health and attractiveness of sleep deprived people","Axelsson J, Sundelin T, Ingre M, Van Someren EJ, Olsson A, Lekander M.","Version 2. BMJ. 2010 Dec 14;341:c6614. doi: 10.1136/bmj.c6614.","Axelsson J","BMJ","2010","2010/12/16","PMC3001961","","10.1136/bmj.c6614"
"21156744","Key part of US health reform is unconstitutional, Virginia court rules","Tanne JH.","BMJ. 2010 Dec 14;341:c7222. doi: 10.1136/bmj.c7222.","Tanne JH","BMJ","2010","2010/12/16","","","10.1136/bmj.c7222"
"21156743","HPA reports 10 deaths in UK from H1N1 flu in past six weeks","Mayor S.","BMJ. 2010 Dec 14;341:c7206. doi: 10.1136/bmj.c7206.","Mayor S","BMJ","2010","2010/12/16","","","10.1136/bmj.c7206"
"21156742","New drugs strategy for England focuses on recovery not abstinence","Wise J.","BMJ. 2010 Dec 14;341:c7168. doi: 10.1136/bmj.c7168.","Wise J","BMJ","2010","2010/12/16","","","10.1136/bmj.c7168"
"21156741","How the growth of denialism undermines public health","McKee M, Diethelm P.","BMJ. 2010 Dec 14;341:c6950. doi: 10.1136/bmj.c6950.","McKee M","BMJ","2010","2010/12/16","","","10.1136/bmj.c6950"
"21156740","Simple ultrasound rules to distinguish between benign and malignant adnexal masses before surgery: prospective validation by IOTA group","Timmerman D, Ameye L, Fischerova D, Epstein E, Melis GB, Guerriero S, Van Holsbeke C, Savelli L, Fruscio R, Lissoni AA, Testa AC, Veldman J, Vergote I, Van Huffel S, Bourne T, Valentin L.","Version 2. BMJ. 2010 Dec 14;341:c6839. doi: 10.1136/bmj.c6839.","Timmerman D","BMJ","2010","2010/12/16","PMC3001703","","10.1136/bmj.c6839"
"21156739","On the impossibility of being expert","Fraser AG, Dunstan FD.","BMJ. 2010 Dec 14;341:c6815. doi: 10.1136/bmj.c6815.","Fraser AG","BMJ","2010","2010/12/16","","","10.1136/bmj.c6815"
"21156738","Urine output on an intensive care unit: case-control study","Solomon AW, Kirwan CJ, Alexander ND, Nimako K, Jurukov A, Forth RJ, Rahman TM; Prospective Analysis of Renal Compensation for Hypohydration in Exhausted Doctors (PARCHED) Investigators.","Version 2. BMJ. 2010 Dec 14;341:c6761. doi: 10.1136/bmj.c6761.","Solomon AW","BMJ","2010","2010/12/16","PMC3001704","","10.1136/bmj.c6761"
"21156737","Teapots: the short and stout physicians' friends","Cranfield K.","BMJ. 2010 Dec 14;341:c6738. doi: 10.1136/bmj.c6738.","Cranfield K","BMJ","2010","2010/12/16","","","10.1136/bmj.c6738"
"21156736","The rise and fall of celebrity pathology","Burney I, Pemberton N.","BMJ. 2010 Dec 14;341:c6500. doi: 10.1136/bmj.c6500.","Burney I","BMJ","2010","2010/12/16","","","10.1136/bmj.c6500"
"21156735","Agatha Christie's doctors","Kinnell HG.","BMJ. 2010 Dec 14;341:c6438. doi: 10.1136/bmj.c6438.","Kinnell HG","BMJ","2010","2010/12/16","","","10.1136/bmj.c6438"
"21156734","A shopping list of doctors","Scott CJ.","BMJ. 2010 Dec 14;341:c5727. doi: 10.1136/bmj.c5727.","Scott CJ","BMJ","2010","2010/12/16","","","10.1136/bmj.c5727"
"21156733","Acting on evidence","Powell J.","BMJ. 2010 Dec 14;341:c5168. doi: 10.1136/bmj.c5168.","Powell J","BMJ","2010","2010/12/16","","","10.1136/bmj.c5168"
