PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"16373739","Judging a book by its cover: descriptive survey of patients' preferences for doctors' appearance and mode of address","Lill MM, Wilkinson TJ.","BMJ. 2005 Dec 24;331(7531):1524-7. doi: 10.1136/bmj.331.7531.1524.","Lill MM","BMJ","2005","2005/12/24","PMC1322253","","10.1136/bmj.331.7531.1524"
"16373738","The wealth of distinguished doctors: retrospective survey","McManus IC.","BMJ. 2005 Dec 24;331(7531):1520-3. doi: 10.1136/bmj.331.7531.1520.","McManus IC","BMJ","2005","2005/12/24","PMC1322252","","10.1136/bmj.331.7531.1520"
"16373737","Depictions of substance use in reality television: a content analysis of The Osbournes","Blair NA, Yue SK, Singh R, Bernhardt JM.","BMJ. 2005 Dec 24;331(7531):1517-9. doi: 10.1136/bmj.331.7531.1517.","Blair NA","BMJ","2005","2005/12/24","PMC1322251","","10.1136/bmj.331.7531.1517"
"16373736","Interventions for preventing or treating alcohol hangover: systematic review of randomised controlled trials","Pittler MH, Verster JC, Ernst E.","BMJ. 2005 Dec 24;331(7531):1515-8. doi: 10.1136/bmj.331.7531.1515.","Pittler MH","BMJ","2005","2005/12/24","PMC1322250","","10.1136/bmj.331.7531.1515"
"16373735","Shape of glass and amount of alcohol poured: comparative study of effect of practice and concentration","Wansink B, van Ittersum K.","BMJ. 2005 Dec 24;331(7531):1512-4. doi: 10.1136/bmj.331.7531.1512.","Wansink B","BMJ","2005","2005/12/24","PMC1322248","","10.1136/bmj.331.7531.1512"
"16373734","Seen from the other side: visual experiences during cataract surgery under topical anaesthesia","Hu K, Scotcher S.","BMJ. 2005 Dec 24;331(7531):1511. doi: 10.1136/bmj.331.7531.1511.","Hu K","BMJ","2005","2005/12/24","PMC1322247","","10.1136/bmj.331.7531.1511"
"16373733","Sex symbols ancient and modern: their origins and iconography on the pedigree","Schott GD.","BMJ. 2005 Dec 24;331(7531):1509-10. doi: 10.1136/bmj.331.7531.1509.","Schott GD","BMJ","2005","2005/12/24","PMC1322246","","10.1136/bmj.331.7531.1509"
"16373732","Revisiting the lot of the first incestuous family: the biblical origins of shifting the blame on to female family members","Kutz I.","BMJ. 2005 Dec 24;331(7531):1507-8. doi: 10.1136/bmj.331.7531.1507.","Kutz I","BMJ","2005","2005/12/24","PMC1322245","","10.1136/bmj.331.7531.1507"
"16373731","Harry Potter casts a spell on accident prone children","Gwilym S, Howard DP, Davies N, Willett K.","BMJ. 2005 Dec 24;331(7531):1505-6. doi: 10.1136/bmj.331.7531.1505.","Gwilym S","BMJ","2005","2005/12/24","PMC1322244","","10.1136/bmj.331.7531.1505"
"16373730","Barbering in mice: a model for trichotillomania","Kurien BT, Gross T, Scofield RH.","BMJ. 2005 Dec 24;331(7531):1503-5. doi: 10.1136/bmj.331.7531.1503.","Kurien BT","BMJ","2005","2005/12/24","PMC1322243","","10.1136/bmj.331.7531.1503"
"16373729","The emergence of ringing vertigo","Jackson T.","BMJ. 2005 Dec 24;331(7531):1502-3. doi: 10.1136/bmj.331.7531.1502.","Jackson T","BMJ","2005","2005/12/24","PMC1322242","","10.1136/bmj.331.7531.1502"
"16373728","Stains on the carpet","Handysides J, Handysides S.","BMJ. 2005 Dec 24;331(7531):1501. doi: 10.1136/bmj.331.7531.1501.","Handysides J","BMJ","2005","2005/12/24","PMC1322241","","10.1136/bmj.331.7531.1501"
"16373727","The case of the disappearing teaspoons: longitudinal cohort study of the displacement of teaspoons in an Australian research institute","Lim MS, Hellard ME, Aitken CK.","BMJ. 2005 Dec 24;331(7531):1498-500. doi: 10.1136/bmj.331.7531.1498.","Lim MS","BMJ","2005","2005/12/24","PMC1322240","","10.1136/bmj.331.7531.1498"
"16373726","Doctors, detectives, and common sense","Smith AM.","BMJ. 2005 Dec 24;331(7531):1495-7. doi: 10.1136/bmj.331.7531.1495.","Smith AM","BMJ","2005","2005/12/24","PMC1322238","","10.1136/bmj.331.7531.1495"
"16373725","White coats and fingerprints: diagnostic reasoning in medicine and investigative methods of fictional detectives","Rapezzi C, Ferrari R, Branzi A.","BMJ. 2005 Dec 24;331(7531):1491-4. doi: 10.1136/bmj.331.7531.1491.","Rapezzi C","BMJ","2005","2005/12/24","PMC1322237","","10.1136/bmj.331.7531.1491"
"16373724","Happiness","Delamothe T.","BMJ. 2005 Dec 24;331(7531):1489-90. doi: 10.1136/bmj.331.7531.1489.","Delamothe T","BMJ","2005","2005/12/24","PMC1322236","","10.1136/bmj.331.7531.1489"
"16373723","Choice","Bate P, Robert G.","BMJ. 2005 Dec 24;331(7531):1488-9. doi: 10.1136/bmj.331.7531.1488.","Bate P","BMJ","2005","2005/12/24","PMC1322235","","10.1136/bmj.331.7531.1488"
"16373722","How Google is changing medicine","Giustini D.","BMJ. 2005 Dec 24;331(7531):1487-8. doi: 10.1136/bmj.331.7531.1487.","Giustini D","BMJ","2005","2005/12/24","PMC1322234","","10.1136/bmj.331.7531.1487"
"16373721","How Islam changed medicine","Majeed A.","BMJ. 2005 Dec 24;331(7531):1486-7. doi: 10.1136/bmj.331.7531.1486.","Majeed A","BMJ","2005","2005/12/24","PMC1322233","","10.1136/bmj.331.7531.1486"
"16373720","Sharing evidence on humanitarian relief","Mills EJ, Robinson J, Attaran A, Clarke M, Singh S, Upshur RE, Herrmann KJ Jr, Yusuf S.","BMJ. 2005 Dec 24;331(7531):1485-6. doi: 10.1136/bmj.331.7531.1485.","Mills EJ","BMJ","2005","2005/12/24","PMC1322232","","10.1136/bmj.331.7531.1485"
"16371403","Excess risk of fatal coronary heart disease associated with diabetes in men and women: meta-analysis of 37 prospective cohort studies","Huxley R, Barzi F, Woodward M.","BMJ. 2006 Jan 14;332(7533):73-8. doi: 10.1136/bmj.38678.389583.7C. Epub 2005 Dec 21.","Huxley R","BMJ","2006","2005/12/24","PMC1326926","","10.1136/bmj.38678.389583.7C"
"16357005","New TB vaccine granted orphan drug status","Lang T, Hill AV, McShane H, Shah R, Towse A, Pritchard C, Garau M.","BMJ. 2005 Dec 17;331(7530):1476. doi: 10.1136/bmj.331.7530.1476.","Lang T","BMJ","2005","2005/12/17","PMC1315669","","10.1136/bmj.331.7530.1476"
"16357004","EWTD has negative impact on training for surgeons","Anwar M, Irfan S, Daly N, Amen F.","BMJ. 2005 Dec 17;331(7530):1476. doi: 10.1136/bmj.331.7530.1476-a.","Anwar M","BMJ","2005","2005/12/17","PMC1315709","","10.1136/bmj.331.7530.1476-a"
"16357003","I can fly light aircraft, therefore I can anaesthetise?","Pledger G.","BMJ. 2005 Dec 17;331(7530):1476. doi: 10.1136/bmj.331.7530.1476-b.","Pledger G","BMJ","2005","2005/12/17","PMC1315710","","10.1136/bmj.331.7530.1476-b"
"16357002","Recessive disorders and consanguineous marriage","Benson JW.","BMJ. 2005 Dec 17;331(7530):1475. doi: 10.1136/bmj.331.7530.1475.","Benson JW","BMJ","2005","2005/12/17","PMC1315668","","10.1136/bmj.331.7530.1475"
"16357001","Giving steroids before elective caesarean section: authors respond to editorial","Stutchfield PR, Whitaker R.","BMJ. 2005 Dec 17;331(7530):1475. doi: 10.1136/bmj.331.7530.1475-a.","Stutchfield PR","BMJ","2005","2005/12/17","PMC1315707","","10.1136/bmj.331.7530.1475-a"
"16357000","European subsidies and developing countries","Nnoaham KE.","BMJ. 2005 Dec 17;331(7530):1475-6. doi: 10.1136/bmj.331.7530.1475-b.","Nnoaham KE","BMJ","2005","2005/12/17","PMC1315708","","10.1136/bmj.331.7530.1475-b"
"16356999","Risk of gastrointestinal effects with COX-2 inhibitors and NSAIDs: how strong is the evidence?","Bannwarth BG.","BMJ. 2005 Dec 17;331(7530):1474. doi: 10.1136/bmj.331.7530.1474.","Bannwarth BG","BMJ","2005","2005/12/17","PMC1315667","","10.1136/bmj.331.7530.1474"
"16356998","Risk of gastrointestinal effects with COX-2 inhibitors and NSAIDs: why were patients at major risk excluded?","Puccetti L.","BMJ. 2005 Dec 17;331(7530):1474. doi: 10.1136/bmj.331.7530.1474-a.","Puccetti L","BMJ","2005","2005/12/17","PMC1315704","","10.1136/bmj.331.7530.1474-a"
"16356997","Risk of gastrointestinal effects with COX-2 inhibitors and NSAIDs: COX-2 inhibitors were thought of as a safe option","Lewis MR, Kay D.","BMJ. 2005 Dec 17;331(7530):1474. doi: 10.1136/bmj.331.7530.1474-b.","Lewis MR","BMJ","2005","2005/12/17","PMC1315705","","10.1136/bmj.331.7530.1474-b"
"16356996","Risk of gastrointestinal effects with COX-2 inhibitors and NSAIDs: what does evidence from randomised trials show about celecoxib?","Underhill JL.","BMJ. 2005 Dec 17;331(7530):1474-5. doi: 10.1136/bmj.331.7530.1474-c.","Underhill JL","BMJ","2005","2005/12/17","PMC1315706","","10.1136/bmj.331.7530.1474-c"
"16356995","Rationing joint replacements: ...and is false economy resulting in overall damage","McNicol MW.","BMJ. 2005 Dec 17;331(7530):1473. doi: 10.1136/bmj.331.7530.1473.","McNicol MW","BMJ","2005","2005/12/17","PMC1315666","","10.1136/bmj.331.7530.1473"
"16356994","District general hospitals have a future in truly rural areas","Milewski PJ.","BMJ. 2005 Dec 17;331(7530):1473. doi: 10.1136/bmj.331.7530.1473-a.","Milewski PJ","BMJ","2005","2005/12/17","PMC1315700","","10.1136/bmj.331.7530.1473-a"
"16356993","Commissioning perhaps shouldn't follow the American way","Hughes J.","BMJ. 2005 Dec 17;331(7530):1473. doi: 10.1136/bmj.331.7530.1473-b.","Hughes J","BMJ","2005","2005/12/17","PMC1315701","","10.1136/bmj.331.7530.1473-b"
"16356992","US experience of smoke-free prisons","Lincoln T, Chavez RS, Langmore-Avila E.","BMJ. 2005 Dec 17;331(7530):1473. doi: 10.1136/bmj.331.7530.1473-c.","Lincoln T","BMJ","2005","2005/12/17","PMC1315702","","10.1136/bmj.331.7530.1473-c"
"16356991","Risk of gastrointestinal effects with COX-2 inhibitors and NSAIDs: study conclusions do not reflect findings for celecoxib","Feczko J.","BMJ. 2005 Dec 17;331(7530):1473-4. doi: 10.1136/bmj.331.7530.1473-d.","Feczko J","BMJ","2005","2005/12/17","PMC1315703","","10.1136/bmj.331.7530.1473-d"
"16356990","Rationing in response to NHS deficits: rural patients are likely to be affected most","Asthana S, Gibson A.","BMJ. 2005 Dec 17;331(7530):1472. doi: 10.1136/bmj.331.7530.1472.","Asthana S","BMJ","2005","2005/12/17","PMC1315665","","10.1136/bmj.331.7530.1472"
"16356989","Rationing joint replacements: trust's decision seems to be based on prejudice or attributing blame..","Finer N.","BMJ. 2005 Dec 17;331(7530):1472. doi: 10.1136/bmj.331.7530.1472-a.","Finer N","BMJ","2005","2005/12/17","PMC1315699","","10.1136/bmj.331.7530.1472-a"
"16356988","Who benefits from the new act?","Crepaz-Keay D.","BMJ. 2005 Dec 17;331(7530):1470-1. doi: 10.1136/bmj.331.7530.1470.","Crepaz-Keay D","BMJ","2005","2005/12/17","PMC1315663","","10.1136/bmj.331.7530.1470"
"16356987","Test of capacity has little practical benefit","Chiswick D.","BMJ. 2005 Dec 17;331(7530):1469-70. doi: 10.1136/bmj.331.7530.1469.","Chiswick D","BMJ","2005","2005/12/17","PMC1315662","","10.1136/bmj.331.7530.1469"
"16356986","Mental health legislation should respect decision making capacity","Doyal L, Sheather J.","BMJ. 2005 Dec 17;331(7530):1467-9. doi: 10.1136/bmj.331.7530.1467.","Doyal L","BMJ","2005","2005/12/17","PMC1315661","","10.1136/bmj.331.7530.1467"
"16356985","Using markets to reform health care","Edwards N.","BMJ. 2005 Dec 17;331(7530):1464-6. doi: 10.1136/bmj.331.7530.1464.","Edwards N","BMJ","2005","2005/12/17","PMC1315660","","10.1136/bmj.331.7530.1464"
"16356984","Medical generalists: connecting the map and the territory","Heath I, Sweeney K.","BMJ. 2005 Dec 17;331(7530):1462-4. doi: 10.1136/bmj.331.7530.1462.","Heath I","BMJ","2005","2005/12/17","PMC1315659","","10.1136/bmj.331.7530.1462"
"16356983","Frozen shoulder","Dias R, Cutts S, Massoud S.","BMJ. 2005 Dec 17;331(7530):1453-6. doi: 10.1136/bmj.331.7530.1453.","Dias R","BMJ","2005","2005/12/17","PMC1315655","","10.1136/bmj.331.7530.1453"
"16356982","Overprescribing antidepressants to children: pharmacoepidemiological study in primary care","Bennett K, Teeling M, Feely J.","BMJ. 2005 Dec 17;331(7530):1451-2. doi: 10.1136/bmj.331.7530.1451.","Bennett K","BMJ","2005","2005/12/17","PMC1315653","","10.1136/bmj.331.7530.1451"
"16356981","Deprivation and volunteering by general practices: cross sectional analysis of a national primary care system","Mackay D, Sutton M, Watt G.","BMJ. 2005 Dec 17;331(7530):1449-51. doi: 10.1136/bmj.331.7530.1449.","Mackay D","BMJ","2005","2005/12/17","PMC1315652","","10.1136/bmj.331.7530.1449"
"16356980","Severe placental malaria and maternal shortness, thinness, and small skeletal size in rural Congo: cohort study","Lovel HJ, Newby RM, Hillier VF.","BMJ. 2005 Dec 17;331(7530):1439-40. doi: 10.1136/bmj.331.7530.1439.","Lovel HJ","BMJ","2005","2005/12/17","PMC1315648","","10.1136/bmj.331.7530.1439"
"16356979","Family history of breast cancer and cost of life assurance: a test case comparison of current UK industry practice","Hunter A, Humphries SE.","BMJ. 2005 Dec 17;331(7530):1438-9. doi: 10.1136/bmj.331.7530.1438.","Hunter A","BMJ","2005","2005/12/17","PMC1315647","","10.1136/bmj.331.7530.1438"
"16356978","Time to pregnancy and sex of offspring: cohort study","Smits LJ, de Bie RA, Essed GG, van den Brandt PA.","BMJ. 2005 Dec 17;331(7530):1437-8. doi: 10.1136/bmj.331.7530.1437.","Smits LJ","BMJ","2005","2005/12/17","PMC1315646","","10.1136/bmj.331.7530.1437"
"16356977","Parental concerns about their child's emotions and behaviour and referral to specialist services: general population survey","Ford T, Sayal K, Meltzer H, Goodman R.","BMJ. 2005 Dec 17;331(7530):1435-6. doi: 10.1136/bmj.331.7530.1435.","Ford T","BMJ","2005","2005/12/17","PMC1315645","","10.1136/bmj.331.7530.1435"
"16356973","Junk food advertising contributes to young Americans' obesity","Fister K.","BMJ. 2005 Dec 17;331(7530):1426. doi: 10.1136/bmj.331.7530.1426-c.","Fister K","BMJ","2005","2005/12/17","PMC1315690","","10.1136/bmj.331.7530.1426-c"
"16356972","EU aims to tackle growing problem of obesity","Watson R.","BMJ. 2005 Dec 17;331(7530):1426. doi: 10.1136/bmj.331.7530.1426-d.","Watson R","BMJ","2005","2005/12/17","PMC1315691","","10.1136/bmj.331.7530.1426-d"
"16356970","Funds for vaccination over next decade may fall short by 10bn dollars","Mudur G.","BMJ. 2005 Dec 17;331(7530):1426. doi: 10.1136/bmj.331.7530.1426-f.","Mudur G","BMJ","2005","2005/12/17","PMC1315693","","10.1136/bmj.331.7530.1426-f"
"16356969","Prisoner with AIDS is released to die at home","Sidley P.","BMJ. 2005 Dec 17;331(7530):1426. doi: 10.1136/bmj.331.7530.1426-g.","Sidley P","BMJ","2005","2005/12/17","PMC1315694","","10.1136/bmj.331.7530.1426-g"
"16356965","Aid often helps richer people in poor countries, World Bank says","Zarocostas J.","BMJ. 2005 Dec 17;331(7530):1425. doi: 10.1136/bmj.331.7530.1425-a.","Zarocostas J","BMJ","2005","2005/12/17","PMC1315686","","10.1136/bmj.331.7530.1425-a"
"16356963","Cannabis has medical benefits but needs further investigation, says report","Kmietowicz Z.","BMJ. 2005 Dec 17;331(7530):1424. doi: 10.1136/bmj.331.7530.1424.","Kmietowicz Z","BMJ","2005","2005/12/17","PMC1315638","","10.1136/bmj.331.7530.1424"
"16356956","Severe liver disease will increase unless injecting drug users are tested and treated","O'Dowd A.","BMJ. 2005 Dec 17;331(7530):1422. doi: 10.1136/bmj.331.7530.1422-a.","O'Dowd A","BMJ","2005","2005/12/17","PMC1315679","","10.1136/bmj.331.7530.1422-a"
"16356955","Dutch doctors are given guidance on sedation","Sheldon T.","BMJ. 2005 Dec 17;331(7530):1422. doi: 10.1136/bmj.331.7530.1422-b.","Sheldon T","BMJ","2005","2005/12/17","PMC1315680","","10.1136/bmj.331.7530.1422-b"
"16356954","WTO amendment on generic drugs draws mixed reaction","Zarocostas J.","BMJ. 2005 Dec 17;331(7530):1421. doi: 10.1136/bmj.331.7530.1421.","Zarocostas J","BMJ","2005","2005/12/17","PMC1315635","","10.1136/bmj.331.7530.1421"
"16356953","Health should be seen as a human right, global campaign says","Arie S.","BMJ. 2005 Dec 17;331(7530):1421. doi: 10.1136/bmj.331.7530.1421-a.","Arie S","BMJ","2005","2005/12/17","PMC1315678","","10.1136/bmj.331.7530.1421-a"
"16356951","Long term outcome after traumatic brain injury","Fleminger S, Ponsford J.","BMJ. 2005 Dec 17;331(7530):1419-20. doi: 10.1136/bmj.331.7530.1419.","Fleminger S","BMJ","2005","2005/12/17","PMC1315633","","10.1136/bmj.331.7530.1419"
"16356950","The health crisis in Russia","Atun RA.","BMJ. 2005 Dec 17;331(7530):1418-9. doi: 10.1136/bmj.331.7530.1418.","Atun RA","BMJ","2005","2005/12/17","PMC1315632","","10.1136/bmj.331.7530.1418"
"16356949","Reaching the poor","Richards T.","BMJ. 2005 Dec 17;331(7530):1417. doi: 10.1136/bmj.331.7530.1417.","Richards T","BMJ","2005","2005/12/17","PMC1315631","","10.1136/bmj.331.7530.1417"
"16356947","Montezuma's treasure","Roberts RG.","BMJ. 2005 Dec 17;331(7530):E395-6. doi: 10.1136/bmj.331.7530.E395.","Roberts RG","BMJ","2005","2005/12/17","","","10.1136/bmj.331.7530.E395"
"16356945","Partner notification of chlamydia infection in primary care: randomised controlled trial and analysis of resource use","Low N, McCarthy A, Roberts TE, Huengsberg M, Sanford E, Sterne JA, Macleod J, Salisbury C, Pye K, Holloway A, Morcom A, Patel R, Robinson SM, Horner P, Barton PM, Egger M.","BMJ. 2006 Jan 7;332(7532):14-9. doi: 10.1136/bmj.38678.405370.7C. Epub 2005 Dec 15.","Low N","BMJ","2006","2005/12/17","PMC1325126","","10.1136/bmj.38678.405370.7C"
"16353317","Surgeons pleased with patient's progress after face transplant","Spurgeon B.","BMJ. 2005 Dec 10;331(7529):1359.","Spurgeon B","BMJ","2005","2005/12/15","PMC1315983","",""
"16352657","Effects of a web based decision aid on parental attitudes to MMR vaccination: a before and after study","Wallace C, Leask J, Trevena LJ.","BMJ. 2006 Jan 21;332(7534):146-9. doi: 10.1136/bmj.38678.681840.68. Epub 2005 Dec 13.","Wallace C","BMJ","2006","2005/12/15","PMC1336764","","10.1136/bmj.38678.681840.68"
"16339767","Use of a dummy (pacifier) during sleep and risk of sudden infant death syndrome (SIDS): population based case-control study","Li DK, Willinger M, Petitti DB, Odouli R, Liu L, Hoffman HJ.","BMJ. 2006 Jan 7;332(7532):18-22. doi: 10.1136/bmj.38671.640475.55. Epub 2005 Dec 9.","Li DK","BMJ","2006","2005/12/13","PMC1325127","","10.1136/bmj.38671.640475.55"
"16339264","New ABPI code provides more information for patients","Barker R.","BMJ. 2005 Dec 10;331(7529):1409. doi: 10.1136/bmj.331.7529.1409.","Barker R","BMJ","2005","2005/12/13","PMC1309664","","10.1136/bmj.331.7529.1409"
"16339263","Committee on Radioactive Waste Management lacks medical input","Baverstock K, Ball DJ.","BMJ. 2005 Dec 10;331(7529):1409. doi: 10.1136/bmj.331.7529.1409-a.","Baverstock K","BMJ","2005","2005/12/13","PMC1309694","","10.1136/bmj.331.7529.1409-a"
"16339262","Inequalities and christmas yet to come","Dorling D, Mitchell R, Orford S, Shaw M, Davey Smith G.","BMJ. 2005 Dec 10;331(7529):1409. doi: 10.1136/bmj.331.7529.1409-b.","Dorling D","BMJ","2005","2005/12/13","PMC1309695","","10.1136/bmj.331.7529.1409-b"
"16339261","Human and animal health: strengthening the link: child and animal abuse are linked","Wise ME.","BMJ. 2005 Dec 10;331(7529):1408; discussion 1408. doi: 10.1136/bmj.331.7529.1408.","Wise ME","BMJ","2005","2005/12/13","PMC1309663","","10.1136/bmj.331.7529.1408"
"16339259","Role of vaccinating poultry against avian flu","Kahn B.","BMJ. 2005 Dec 10;331(7529):1408. doi: 10.1136/bmj.331.7529.1408-b.","Kahn B","BMJ","2005","2005/12/13","PMC1309693","","10.1136/bmj.331.7529.1408-b"
"16339258","Human and animal health: strengthening the link: methodological concerns about animal facilitated therapy with dolphins","Basil B, Mathews M.","BMJ. 2005 Dec 10;331(7529):1407; author reply 1407; discussion 1408. doi: 10.1136/bmj.331.7529.1407.","Basil B","BMJ","2005","2005/12/13","PMC1309662","","10.1136/bmj.331.7529.1407"
"16339257","Human and animal health: strengthening the link: politics and economics inhibited control of anthrax last century","Carter T.","BMJ. 2005 Dec 10;331(7529):1407-8; discussion 1408. doi: 10.1136/bmj.331.7529.1407-b.","Carter T","BMJ","2005","2005/12/13","PMC1309691","","10.1136/bmj.331.7529.1407-b"
"16339256","Designing research in vulnerable populations: lessons from HIV prevention trials that stopped early","Mills EJ, Singh S, Singh JA, Orbinski JJ, Warren M, Upshur RE.","BMJ. 2005 Dec 10;331(7529):1403-6. doi: 10.1136/bmj.331.7529.1403.","Mills EJ","BMJ","2005","2005/12/13","PMC1309660","","10.1136/bmj.331.7529.1403"
"16339255","Primary care in the United States: problems and possibilities","Phillips RL.","BMJ. 2005 Dec 10;331(7529):1400-2. doi: 10.1136/bmj.331.7529.1400.","Phillips RL","BMJ","2005","2005/12/13","PMC1309658","","10.1136/bmj.331.7529.1400"
"16339254","Practice based commissioning: applying the research evidence","Smith J, Dixon J, Mays N, McLeod H, Goodwin N, McClelland S, Lewis R, Wyke S.","BMJ. 2005 Dec 10;331(7529):1397-9. doi: 10.1136/bmj.331.7529.1397.","Smith J","BMJ","2005","2005/12/13","PMC1309657","","10.1136/bmj.331.7529.1397"
"16339253","Rise and demise of the hospital: a reappraisal of nursing","Black N.","BMJ. 2005 Dec 10;331(7529):1394-6. doi: 10.1136/bmj.331.7529.1394.","Black N","BMJ","2005","2005/12/13","PMC1309656","","10.1136/bmj.331.7529.1394"
"16339252","eHealth and the future: promise or peril?","Wyatt JC, Sullivan F.","BMJ. 2005 Dec 10;331(7529):1391-3. doi: 10.1136/bmj.331.7529.1391.","Wyatt JC","BMJ","2005","2005/12/13","PMC1309655","","10.1136/bmj.331.7529.1391"
"16339251","Treating obesity in individuals and populations","Jain A.","BMJ. 2005 Dec 10;331(7529):1387-90. doi: 10.1136/bmj.331.7529.1387.","Jain A","BMJ","2005","2005/12/13","PMC1309653","","10.1136/bmj.331.7529.1387"
