PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
12501230,"NSAIDs, Helicobacter pylori, and Pandora's Box",Graham DY.,N Engl J Med. 2002 Dec 26;347(26):2162-4. doi: 10.1056/NEJMe020153.,Graham DY,N Engl J Med,2002,12/27/2002,,,10.1056/NEJMe020153
12501229,The global implications of influenza in Hong Kong,"Griffin MR, Neuzil KM.",N Engl J Med. 2002 Dec 26;347(26):2159-62. doi: 10.1056/NEJMe020151.,Griffin MR,N Engl J Med,2002,12/27/2002,,,10.1056/NEJMe020151
12501228,Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 40-2002. A 56-year-old man with rapidly worsening dyspnea,"Gong MN, Mark EJ.",N Engl J Med. 2002 Dec 26;347(26):2149-57. doi: 10.1056/NEJMcpc020028.,Gong MN,N Engl J Med,2002,12/27/2002,PMC1847649,NIHMS19524,10.1056/NEJMcpc020028
12501227,Hydrophobic surfactant proteins in lung function and disease,"Whitsett JA, Weaver TE.",N Engl J Med. 2002 Dec 26;347(26):2141-8. doi: 10.1056/NEJMra022387.,Whitsett JA,N Engl J Med,2002,12/27/2002,,,10.1056/NEJMra022387
12501226,Descriptions of benefits and risks in consent forms for phase 1 oncology trials,"Horng S, Emanuel EJ, Wilfond B, Rackoff J, Martz K, Grady C.",N Engl J Med. 2002 Dec 26;347(26):2134-40. doi: 10.1056/NEJMsa021182.,Horng S,N Engl J Med,2002,12/27/2002,,,10.1056/NEJMsa021182
12501225,Images in clinical medicine. Pulmonary alveolar proteinosis,"Arcasoy SM, Lanken PN.",N Engl J Med. 2002 Dec 26;347(26):2133. doi: 10.1056/NEJMicm990808.,Arcasoy SM,N Engl J Med,2002,12/27/2002,,,10.1056/NEJMicm990808
12501224,Tetrahydrobiopterin as an alternative treatment for mild phenylketonuria,"Muntau AC, Röschinger W, Habich M, Demmelmair H, Hoffmann B, Sommerhoff CP, Roscher AA.",N Engl J Med. 2002 Dec 26;347(26):2122-32. doi: 10.1056/NEJMoa021654.,Muntau AC,N Engl J Med,2002,12/27/2002,,,10.1056/NEJMoa021654
12501223,Natural history of alkaptonuria,"Phornphutkul C, Introne WJ, Perry MB, Bernardini I, Murphey MD, Fitzpatrick DL, Anderson PD, Huizing M, Anikster Y, Gerber LH, Gahl WA.",N Engl J Med. 2002 Dec 26;347(26):2111-21. doi: 10.1056/NEJMoa021736.,Phornphutkul C,N Engl J Med,2002,12/27/2002,,,10.1056/NEJMoa021736
12501222,Celecoxib versus diclofenac and omeprazole in reducing the risk of recurrent ulcer bleeding in patients with arthritis,"Chan FK, Hung LC, Suen BY, Wu JC, Lee KC, Leung VK, Hui AJ, To KF, Leung WK, Wong VW, Chung SC, Sung JJ.",N Engl J Med. 2002 Dec 26;347(26):2104-10. doi: 10.1056/NEJMoa021907.,Chan FK,N Engl J Med,2002,12/27/2002,,,10.1056/NEJMoa021907
12501221,Influenza-related hospitalizations among children in Hong Kong,"Chiu SS, Lau YL, Chan KH, Wong WH, Peiris JS.",N Engl J Med. 2002 Dec 26;347(26):2097-103. doi: 10.1056/NEJMoa020546.,Chiu SS,N Engl J Med,2002,12/27/2002,,,10.1056/NEJMoa020546
12501220,Tetrahydrobiopterin and dietary restriction in mild phenylketonuria,Seashore MR.,N Engl J Med. 2002 Dec 26;347(26):2094-5. doi: 10.1056/NEJMp020147.,Seashore MR,N Engl J Med,2002,12/27/2002,,,10.1056/NEJMp020147
12496354,A different view of smallpox and vaccination,Mack T.,N Engl J Med. 2003 Jan 30;348(5):460-3. doi: 10.1056/NEJMsb022994. Epub 2002 Dec 19.,Mack T,N Engl J Med,2003,12/24/2002,,,10.1056/NEJMsb022994
12496353,A model for a smallpox-vaccination policy,"Bozzette SA, Boer R, Bhatnagar V, Brower JL, Keeler EB, Morton SC, Stoto MA.",N Engl J Med. 2003 Jan 30;348(5):416-25. doi: 10.1056/NEJMsa025075. Epub 2002 Dec 19.,Bozzette SA,N Engl J Med,2003,12/24/2002,,,10.1056/NEJMsa025075
12496352,The public and the smallpox threat,"Blendon RJ, DesRoches CM, Benson JM, Herrmann MJ, Taylor-Clark K, Weldon KJ.",N Engl J Med. 2003 Jan 30;348(5):426-32. doi: 10.1056/NEJMsa023184. Epub 2002 Dec 19.,Blendon RJ,N Engl J Med,2003,12/24/2002,,,10.1056/NEJMsa023184
12496351,How contagious is vaccinia?,Sepkowitz KA.,N Engl J Med. 2003 Jan 30;348(5):439-46. doi: 10.1056/NEJMra022500. Epub 2002 Dec 19.,Sepkowitz KA,N Engl J Med,2003,12/24/2002,,,10.1056/NEJMra022500
12496350,Smallpox vaccination--the call to arms,"Schraeder TL, Campion EW.",N Engl J Med. 2003 Jan 30;348(5):381-2. doi: 10.1056/NEJMp020177. Epub 2002 Dec 19.,Schraeder TL,N Engl J Med,2003,12/24/2002,,,10.1056/NEJMp020177
12496349,A smallpox false alarm,"Hanrahan JA, Jakubowycz M, Davis BR.",N Engl J Med. 2003 Jan 30;348(5):467-8; discussion 467-8. doi: 10.1056/NEJMc021898. Epub 2002 Dec 19.,Hanrahan JA,N Engl J Med,2003,12/24/2002,,,10.1056/NEJMc021898
12494942,Polymyalgia rheumatica and giant-cell arteritis,Blockmans DE.,N Engl J Med. 2002 Dec 19;347(25):2083-5; author reply 2083-5.,Blockmans DE,N Engl J Med,2002,12/24/2002,,,
12494941,Polymyalgia rheumatica and giant-cell arteritis,"Praderio L, Di Comite G, Saporiti N.",N Engl J Med. 2002 Dec 19;347(25):2083-5; author reply 2083-5.,Praderio L,N Engl J Med,2002,12/24/2002,,,
12494940,Polymyalgia rheumatica and giant-cell arteritis,Horton JC.,N Engl J Med. 2002 Dec 19;347(25):2083-5; author reply 2083-5.,Horton JC,N Engl J Med,2002,12/24/2002,,,
12494939,Nurses' and social workers' experience with patients who requested assistance with suicide,Polowetzky D.,N Engl J Med. 2002 Dec 19;347(25):2082-3; author reply 2082-3.,Polowetzky D,N Engl J Med,2002,12/24/2002,,,
12494938,Paternal inheritance of mitochondrial DNA,Heckerling PS.,N Engl J Med. 2002 Dec 19;347(25):2081-2; author reply 2081-2.,Heckerling PS,N Engl J Med,2002,12/24/2002,,,
12494937,Voriconazole versus amphotericin B for invasive aspergillosis,Karthaus M.,N Engl J Med. 2002 Dec 19;347(25):2080-1; author reply 2080-1.,Karthaus M,N Engl J Med,2002,12/24/2002,,,
12494936,New strains of bacteria and exacerbations of COPD,"Bresser P, van Alphen L, Lutter R.",N Engl J Med. 2002 Dec 19;347(25):2077-9; author reply 2077-9; discussion 2077-9.,Bresser P,N Engl J Med,2002,12/24/2002,,,
12494935,New strains of bacteria and exacerbations of COPD,Hirschmann JV.,N Engl J Med. 2002 Dec 19;347(25):2077-9; author reply 2077-9; discussion 2077-9.,Hirschmann JV,N Engl J Med,2002,12/24/2002,,,
12490700,Neonatal hair analysis as a biomarker for in utero alcohol exposure,"Klein J, Chan D, Koren G.",N Engl J Med. 2002 Dec 19;347(25):2086. doi: 10.1056/NEJM200212193472523.,Klein J,N Engl J Med,2002,12/20/2002,,,10.1056/NEJM200212193472523
12490699,Self-cardioversion of paroxysmal lone atrial fibrillation with exercise,"Ragozzino MW, Snyder J, Nayak HM.",N Engl J Med. 2002 Dec 19;347(25):2085-6. doi: 10.1056/NEJM200212193472522.,Ragozzino MW,N Engl J Med,2002,12/20/2002,,,10.1056/NEJM200212193472522
12490698,Polymyalgia rheumatica and giant-cell arteritis,"Ostor AJ, Hazleman BL.",N Engl J Med. 2002 Dec 19;347(25):2083-5; author reply 2083-5. doi: 10.1056/NEJM200212193472521.,Ostor AJ,N Engl J Med,2002,12/20/2002,,,10.1056/NEJM200212193472521
12490697,Nurses' and social workers' experience with patients who requested assistance with suicide,"Haley WE, McMillan SC, Schonwetter RS.",N Engl J Med. 2002 Dec 19;347(25):2082-3; author reply 2082-3. doi: 10.1056/NEJM200212193472520.,Haley WE,N Engl J Med,2002,12/20/2002,,,10.1056/NEJM200212193472520
12490696,Paternal inheritance of mitochondrial DNA,Gustafson AW.,N Engl J Med. 2002 Dec 19;347(25):2081-2; author reply 2081-2. doi: 10.1056/NEJM200212193472519.,Gustafson AW,N Engl J Med,2002,12/20/2002,,,10.1056/NEJM200212193472519
12490695,Voriconazole versus amphotericin B for invasive aspergillosis,"Blot F, Edé C, Nitenberg GM.",N Engl J Med. 2002 Dec 19;347(25):2080-1; author reply 2080-1. doi: 10.1056/NEJM200212193472518.,Blot F,N Engl J Med,2002,12/20/2002,,,10.1056/NEJM200212193472518
12490694,Immunosuppression and BKV Nephropathy,"Hodur DM, Mandelbrot D.",N Engl J Med. 2002 Dec 19;347(25):2079-80; author reply 2079-80. doi: 10.1056/NEJM200212193472517.,Hodur DM,N Engl J Med,2002,12/20/2002,,,10.1056/NEJM200212193472517
12490693,New strains of bacteria and exacerbations of COPD,Kureishi A.,N Engl J Med. 2002 Dec 19;347(25):2077-9; author reply 2077-9; discussion 2077-9. doi: 10.1056/NEJM200212193472516.,Kureishi A,N Engl J Med,2002,12/20/2002,,,10.1056/NEJM200212193472516
12490692,Botanical medicines--the need for new regulations,"Marcus DM, Grollman AP.",N Engl J Med. 2002 Dec 19;347(25):2073-6. doi: 10.1056/NEJMsb022858.,Marcus DM,N Engl J Med,2002,12/20/2002,,,10.1056/NEJMsb022858
12490691,Echinocandins--an advance in the primary treatment of invasive candidiasis,Walsh TJ.,N Engl J Med. 2002 Dec 19;347(25):2070-2. doi: 10.1056/NEJMe020142.,Walsh TJ,N Engl J Med,2002,12/20/2002,,,10.1056/NEJMe020142
12490690,Success and challenge in dialysis therapy,Himmelfarb J.,N Engl J Med. 2002 Dec 19;347(25):2068-70. doi: 10.1056/NEJMe020146.,Himmelfarb J,N Engl J Med,2002,12/20/2002,,,10.1056/NEJMe020146
12490689,Molecular signatures of breast cancer--predicting the future,Kallioniemi A.,N Engl J Med. 2002 Dec 19;347(25):2067-8. doi: 10.1056/NEJMe020152.,Kallioniemi A,N Engl J Med,2002,12/20/2002,,,10.1056/NEJMe020152
12490688,"Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 39-2002--a 35-year-old man with headache, deviation of the tongue, and unusual radiographic abnormalities","Rigby WF, Fan CM, Mark EJ.",N Engl J Med. 2002 Dec 19;347(25):2057-65. doi: 10.1056/NEJMcpc020021.,Rigby WF,N Engl J Med,2002,12/20/2002,,,10.1056/NEJMcpc020021
12490687,Herbal remedies,De Smet PA.,N Engl J Med. 2002 Dec 19;347(25):2046-56. doi: 10.1056/NEJMra020398.,De Smet PA,N Engl J Med,2002,12/20/2002,,,10.1056/NEJMra020398
12490686,Clinical practice. Management of community-acquired pneumonia,"Halm EA, Teirstein AS.",N Engl J Med. 2002 Dec 19;347(25):2039-45. doi: 10.1056/NEJMcp020499.,Halm EA,N Engl J Med,2002,12/20/2002,,,10.1056/NEJMcp020499
12490685,"Effects of a law against early postpartum discharge on newborn follow-up, adverse events, and HMO expenditures","Madden JM, Soumerai SB, Lieu TA, Mandl KD, Zhang F, Ross-Degnan D; Health maintenance organization.",N Engl J Med. 2002 Dec 19;347(25):2031-8. doi: 10.1056/NEJMsa020408.,Madden JM,N Engl J Med,2002,12/20/2002,,,10.1056/NEJMsa020408
12490684,Images in clinical medicine. Mycotic aneurysms,"Lynfield J, Nelson PK.",N Engl J Med. 2002 Dec 19;347(25):2030. doi: 10.1056/NEJMicm000081.,Lynfield J,N Engl J Med,2002,12/20/2002,,,10.1056/NEJMicm000081
12490683,Comparison of caspofungin and amphotericin B for invasive candidiasis,"Mora-Duarte J, Betts R, Rotstein C, Colombo AL, Thompson-Moya L, Smietana J, Lupinacci R, Sable C, Kartsonis N, Perfect J; Caspofungin Invasive Candidiasis Study Group.",N Engl J Med. 2002 Dec 19;347(25):2020-9. doi: 10.1056/NEJMoa021585.,Mora-Duarte J,N Engl J Med,2002,12/20/2002,,,10.1056/NEJMoa021585
12490682,Effect of dialysis dose and membrane flux in maintenance hemodialysis,"Eknoyan G, Beck GJ, Cheung AK, Daugirdas JT, Greene T, Kusek JW, Allon M, Bailey J, Delmez JA, Depner TA, Dwyer JT, Levey AS, Levin NW, Milford E, Ornt DB, Rocco MV, Schulman G, Schwab SJ, Teehan BP, Toto R; Hemodialysis (HEMO) Study Group.",N Engl J Med. 2002 Dec 19;347(25):2010-9. doi: 10.1056/NEJMoa021583.,Eknoyan G,N Engl J Med,2002,12/20/2002,,,10.1056/NEJMoa021583
12490681,A gene-expression signature as a predictor of survival in breast cancer,"van de Vijver MJ, He YD, van't Veer LJ, Dai H, Hart AA, Voskuil DW, Schreiber GJ, Peterse JL, Roberts C, Marton MJ, Parrish M, Atsma D, Witteveen A, Glas A, Delahaye L, van der Velde T, Bartelink H, Rodenhuis S, Rutgers ET, Friend SH, Bernards R.",N Engl J Med. 2002 Dec 19;347(25):1999-2009. doi: 10.1056/NEJMoa021967.,van de Vijver MJ,N Engl J Med,2002,12/20/2002,,,10.1056/NEJMoa021967
12490680,Herbal medicines--what's in the bottle?,Straus SE.,N Engl J Med. 2002 Dec 19;347(25):1997-8. doi: 10.1056/NEJMp020148.,Straus SE,N Engl J Med,2002,12/20/2002,,,10.1056/NEJMp020148
12490679,Predictive molecular pathology,"Sauter G, Simon R.",N Engl J Med. 2002 Dec 19;347(25):1995-6. doi: 10.1056/NEJMp020155.,Sauter G,N Engl J Med,2002,12/20/2002,,,10.1056/NEJMp020155
12479200,Illness after international travel,Basnyat B.,N Engl J Med. 2002 Dec 12;347(24):1984; author reply 1984.,Basnyat B,N Engl J Med,2002,12/14/2002,,,
12479199,Inflammatory bowel disease,"Famularo G, Trinchieri V, De Simone C.",N Engl J Med. 2002 Dec 12;347(24):1982-4; author reply 1982-4.,Famularo G,N Engl J Med,2002,12/14/2002,,,
12479198,Inflammatory bowel disease,"Marchetti F, Martelossi S, Ventura A.",N Engl J Med. 2002 Dec 12;347(24):1982-4; author reply 1982-4.,Marchetti F,N Engl J Med,2002,12/14/2002,,,
12479197,Inflammatory bowel disease,Mohammed F.,N Engl J Med. 2002 Dec 12;347(24):1982-4; author reply 1982-4.,Mohammed F,N Engl J Med,2002,12/14/2002,,,
12479196,Bronchiolitis in popcorn-factory workers,Parmet AJ.,N Engl J Med. 2002 Dec 12;347(24):1980-2; author reply 1980-2; discussion 1980-2.,Parmet AJ,N Engl J Med,2002,12/14/2002,,,
12479195,Bronchiolitis in popcorn-factory workers,"Taubert D, Lazar A, Schömig E.",N Engl J Med. 2002 Dec 12;347(24):1980-2; author reply 1980-2; discussion 1980-2.,Taubert D,N Engl J Med,2002,12/14/2002,,,
12479194,Toll-like receptor 4 polymorphisms and atherogenesis,"Beutler B, Beutler E.",N Engl J Med. 2002 Dec 12;347(24):1978-80; author reply 1978-80.,Beutler B,N Engl J Med,2002,12/14/2002,,,
12479193,B-type natriuretic peptide in heart failure,"Foote RS, Pearlman JD.",N Engl J Med. 2002 Dec 12;347(24):1976-8; author reply 1976-8.,Foote RS,N Engl J Med,2002,12/14/2002,,,
12479192,B-type natriuretic peptide in heart failure,"Hassan Y, Shapira AR, Hassan S.",N Engl J Med. 2002 Dec 12;347(24):1976-8; author reply 1976-8.,Hassan Y,N Engl J Med,2002,12/14/2002,,,
12477957,Illness after international travel,"Caumes E, Bricaire F.",N Engl J Med. 2002 Dec 12;347(24):1984; author reply 1984. doi: 10.1056/NEJM200212123472419.,Caumes E,N Engl J Med,2002,12/13/2002,,,10.1056/NEJM200212123472419
12477956,Abortion and maternal mortality in Africa,"Thonneau P, Goyaux N, Goufodji S, Sundby J.",N Engl J Med. 2002 Dec 12;347(24):1984-5. doi: 10.1056/NEJM200212123472420.,Thonneau P,N Engl J Med,2002,12/13/2002,,,10.1056/NEJM200212123472420
12477955,Inflammatory bowel disease,"García de Tena J, Espinosa LM, Alvarez-Mon M.",N Engl J Med. 2002 Dec 12;347(24):1982-4; author reply 1982-4. doi: 10.1056/NEJM200212123472418.,García de Tena J,N Engl J Med,2002,12/13/2002,,,10.1056/NEJM200212123472418
12477954,Bronchiolitis in popcorn-factory workers,Ezrailson EG.,N Engl J Med. 2002 Dec 12;347(24):1980-2; author reply 1980-2; discussion 1980-2. doi: 10.1056/NEJM200212123472417.,Ezrailson EG,N Engl J Med,2002,12/13/2002,,,10.1056/NEJM200212123472417
12477953,Toll-like receptor 4 polymorphisms and atherogenesis,"Cooke GS, Segal S, Hill AV; Tuberculosis, Genetics, and Environment (TBGENENV) Study Group; Oxford Pneumococcal Surveillance Study Group.",N Engl J Med. 2002 Dec 12;347(24):1978-80; author reply 1978-80. doi: 10.1056/NEJM200212123472416.,Cooke GS,N Engl J Med,2002,12/13/2002,,,10.1056/NEJM200212123472416
12477952,B-type natriuretic peptide in heart failure,"Colli A, Fraquelli M, Conte D.",N Engl J Med. 2002 Dec 12;347(24):1976-8; author reply 1976-8. doi: 10.1056/NEJM200212123472415.,Colli A,N Engl J Med,2002,12/13/2002,,,10.1056/NEJM200212123472415
12477951,Homeostasis without reserve--the risk of health system collapse,Sandy LG.,N Engl J Med. 2002 Dec 12;347(24):1971-5. doi: 10.1056/NEJMsb021260.,Sandy LG,N Engl J Med,2002,12/13/2002,,,10.1056/NEJMsb021260
12477950,Erythropoietin--an endogenous retinal survival factor,"Becerra SP, Amaral J.",N Engl J Med. 2002 Dec 12;347(24):1968-70. doi: 10.1056/NEJMcibr022629.,Becerra SP,N Engl J Med,2002,12/13/2002,,,10.1056/NEJMcibr022629
12477949,A broader concept of medical errors,Lee TH.,N Engl J Med. 2002 Dec 12;347(24):1965-7. doi: 10.1056/NEJMe020149.,Lee TH,N Engl J Med,2002,12/13/2002,,,10.1056/NEJMe020149
12477948,Gene polymorphisms and the risk of myocardial infarction--an emerging relation,"Peters RJ, Boekholdt SM.",N Engl J Med. 2002 Dec 12;347(24):1963-5. doi: 10.1056/NEJMe020140.,Peters RJ,N Engl J Med,2002,12/13/2002,,,10.1056/NEJMe020140
12477947,Varicella vaccine--are two doses better than one?,Gershon AA.,N Engl J Med. 2002 Dec 12;347(24):1962-3. doi: 10.1056/NEJMe020138.,Gershon AA,N Engl J Med,2002,12/13/2002,,,10.1056/NEJMe020138
12477946,"Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 38-2002. A 54-year-old man with hypercalcemia, renal dysfunction, and an enlarged liver","Erban JK, Tang Z.",N Engl J Med. 2002 Dec 12;347(24):1952-60. doi: 10.1056/NEJMcpc020023.,Erban JK,N Engl J Med,2002,12/13/2002,,,10.1056/NEJMcpc020023
12477945,Exercise training for claudication,"Stewart KJ, Hiatt WR, Regensteiner JG, Hirsch AT.",N Engl J Med. 2002 Dec 12;347(24):1941-51. doi: 10.1056/NEJMra021135.,Stewart KJ,N Engl J Med,2002,12/13/2002,,,10.1056/NEJMra021135
12477944,Views of practicing physicians and the public on medical errors,"Blendon RJ, DesRoches CM, Brodie M, Benson JM, Rosen AB, Schneider E, Altman DE, Zapert K, Herrmann MJ, Steffenson AE.",N Engl J Med. 2002 Dec 12;347(24):1933-40. doi: 10.1056/NEJMsa022151.,Blendon RJ,N Engl J Med,2002,12/13/2002,,,10.1056/NEJMsa022151
12477943,Images in clinical medicine. Herpetic encephalitis and acute retinal necrosis,"Hadden PW, Barry CJ.",N Engl J Med. 2002 Dec 12;347(24):1932. doi: 10.1056/NEJMicm010938.,Hadden PW,N Engl J Med,2002,12/13/2002,,,10.1056/NEJMicm010938
12477942,An analysis of outcomes of reconstruction or amputation after leg-threatening injuries,"Bosse MJ, MacKenzie EJ, Kellam JF, Burgess AR, Webb LX, Swiontkowski MF, Sanders RW, Jones AL, McAndrew MP, Patterson BM, McCarthy ML, Travison TG, Castillo RC.",N Engl J Med. 2002 Dec 12;347(24):1924-31. doi: 10.1056/NEJMoa012604.,Bosse MJ,N Engl J Med,2002,12/13/2002,,,10.1056/NEJMoa012604
12477941,Prediction of the risk of myocardial infarction from polymorphisms in candidate genes,"Yamada Y, Izawa H, Ichihara S, Takatsu F, Ishihara H, Hirayama H, Sone T, Tanaka M, Yokota M.",N Engl J Med. 2002 Dec 12;347(24):1916-23. doi: 10.1056/NEJMoa021445.,Yamada Y,N Engl J Med,2002,12/13/2002,,,10.1056/NEJMoa021445
12477940,Outbreak of varicella at a day-care center despite vaccination,"Galil K, Lee B, Strine T, Carraher C, Baughman AL, Eaton M, Montero J, Seward J.",N Engl J Med. 2002 Dec 12;347(24):1909-15. doi: 10.1056/NEJMoa021662.,Galil K,N Engl J Med,2002,12/13/2002,,,10.1056/NEJMoa021662
12477939,To reconstruct or not to reconstruct?,Sherman R.,N Engl J Med. 2002 Dec 12;347(24):1906-7. doi: 10.1056/NEJMp020150.,Sherman R,N Engl J Med,2002,12/13/2002,,,10.1056/NEJMp020150
12472075,Availability of neonatal intensive care and neonatal mortality,Milley JR.,N Engl J Med. 2002 Dec 5;347(23):1893-5; author reply 1893-5.,Milley JR,N Engl J Med,2002,12/11/2002,,,
12472074,Availability of neonatal intensive care and neonatal mortality,"Hand I, Noble L.",N Engl J Med. 2002 Dec 5;347(23):1893-5; author reply 1893-5.,Hand I,N Engl J Med,2002,12/11/2002,,,
12472073,Availability of neonatal intensive care and neonatal mortality,Goldstein MR.,N Engl J Med. 2002 Dec 5;347(23):1893-5; author reply 1893-5.,Goldstein MR,N Engl J Med,2002,12/11/2002,,,
12472072,Risperidone in children with autism and serious behavioral problems,"Munarriz R, Bennett L, Goldstein I.",N Engl J Med. 2002 Dec 5;347(23):1890-1; author reply 1890-1.,Munarriz R,N Engl J Med,2002,12/11/2002,,,
12472071,Risperidone in children with autism and serious behavioral problems,Valiquette G.,N Engl J Med. 2002 Dec 5;347(23):1890-1; author reply 1890-1.,Valiquette G,N Engl J Med,2002,12/11/2002,,,
12472070,Obesity and the risk of heart failure,Jenny-Avital ER.,N Engl J Med. 2002 Dec 5;347(23):1887-9; author reply 1887-9.,Jenny-Avital ER,N Engl J Med,2002,12/11/2002,,,
12472069,Obesity and the risk of heart failure,Dart RA.,N Engl J Med. 2002 Dec 5;347(23):1887-9; author reply 1887-9.,Dart RA,N Engl J Med,2002,12/11/2002,,,
12472068,Obesity and the risk of heart failure,"Taegtmeyer H, Wilson CR.",N Engl J Med. 2002 Dec 5;347(23):1887-9; author reply 1887-9.,Taegtmeyer H,N Engl J Med,2002,12/11/2002,,,
12472067,Obesity and the risk of heart failure,Maurer MS.,N Engl J Med. 2002 Dec 5;347(23):1887-9; author reply 1887-9.,Maurer MS,N Engl J Med,2002,12/11/2002,,,
12466523,Images in clinical medicine. Tuberculous mastoiditis and cerebral tuberculoma,"Reid VA, Keane J.",N Engl J Med. 2002 Dec 5;347(23):e6. doi: 10.1056/ENEJMicm010554.,Reid VA,N Engl J Med,2002,12/6/2002,,,10.1056/ENEJMicm010554
12466522,Cardiomyopathy with mitochondrial damage associated with nucleoside reverse-transcriptase inhibitors,"Frerichs FC, Dingemans KP, Brinkman K.",N Engl J Med. 2002 Dec 5;347(23):1895-6. doi: 10.1056/NEJM200212053472320.,Frerichs FC,N Engl J Med,2002,12/6/2002,,,10.1056/NEJM200212053472320
12466521,Availability of neonatal intensive care and neonatal mortality,Cooper RA.,N Engl J Med. 2002 Dec 5;347(23):1893-5; author reply 1893-5. doi: 10.1056/NEJM200212053472319.,Cooper RA,N Engl J Med,2002,12/6/2002,,,10.1056/NEJM200212053472319
12466520,Variant cystic fibrosis phenotypes in the absence of CFTR mutations,Couper RT.,N Engl J Med. 2002 Dec 5;347(23):1892-3; author reply 1892-3. doi: 10.1056/NEJM200212053472318.,Couper RT,N Engl J Med,2002,12/6/2002,,,10.1056/NEJM200212053472318
