PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32469474","How to Obtain a Nasopharyngeal Swab Specimen","Karligkiotis A, Arosio A, Castelnuovo P.","N Engl J Med. 2020 May 29;382:10.1056/NEJMc2015949#sa1. doi: 10.1056/NEJMc2015949. Online ahead of print.","Karligkiotis A","N Engl J Med","2020","2020/05/30","","","10.1056/NEJMc2015949"
"32469186","Cardiovascular Disease and Androgen Axis-Targeted Drugs for Prostate Cancer","Higano CS.","N Engl J Med. 2020 May 29. doi: 10.1056/NEJMe2016433. Online ahead of print.","Higano CS","N Engl J Med","2020","2020/05/30","","","10.1056/NEJMe2016433"
"32469185","Tepotinib in Non-Small-Cell Lung Cancer with MET Exon 14 Skipping Mutations","Paik PK, Felip E, Veillon R, Sakai H, Cortot AB, Garassino MC, Mazieres J, Viteri S, Senellart H, Van Meerbeeck J, Raskin J, Reinmuth N, Conte P, Kowalski D, Cho BC, Patel JD, Horn L, Griesinger F, Han JY, Kim YC, Chang GC, Tsai CL, Yang JC, Chen YM, Smit EF, van der Wekken AJ, Kato T, Juraeva D, Stroh C, Bruns R, Straub J, Johne A, Scheele J, Heymach JV, Le X.","N Engl J Med. 2020 May 29. doi: 10.1056/NEJMoa2004407. Online ahead of print.","Paik PK","N Engl J Med","2020","2020/05/30","","","10.1056/NEJMoa2004407"
"32469184","Enzalutamide and Survival in Nonmetastatic, Castration-Resistant Prostate Cancer","Sternberg CN, Fizazi K, Saad F, Shore ND, De Giorgi U, Penson DF, Ferreira U, Efstathiou E, Madziarska K, Kolinsky MP, Cubero DIG, Noerby B, Zohren F, Lin X, Modelska K, Sugg J, Steinberg J, Hussain M; PROSPER Investigators.","N Engl J Med. 2020 May 29. doi: 10.1056/NEJMoa2003892. Online ahead of print.","Sternberg CN","N Engl J Med","2020","2020/05/30","","","10.1056/NEJMoa2003892"
"32469183","Oral Relugolix for Androgen-Deprivation Therapy in Advanced Prostate Cancer","Shore ND, Saad F, Cookson MS, George DJ, Saltzstein DR, Tutrone R, Akaza H, Bossi A, van Veenhuyzen DF, Selby B, Fan X, Kang V, Walling J, Tombal B; HERO Study Investigators.","N Engl J Med. 2020 May 29. doi: 10.1056/NEJMoa2004325. Online ahead of print.","Shore ND","N Engl J Med","2020","2020/05/30","","","10.1056/NEJMoa2004325"
"32469182","Trastuzumab Deruxtecan in Previously Treated HER2-Positive Gastric Cancer","Shitara K, Bang YJ, Iwasa S, Sugimoto N, Ryu MH, Sakai D, Chung HC, Kawakami H, Yabusaki H, Lee J, Saito K, Kawaguchi Y, Kamio T, Kojima A, Sugihara M, Yamaguchi K; DESTINY-Gastric01 Investigators.","N Engl J Med. 2020 May 29. doi: 10.1056/NEJMoa2004413. Online ahead of print.","Shitara K","N Engl J Med","2020","2020/05/30","","","10.1056/NEJMoa2004413"
"32459948","Audio Interview: New Data on Remdesivir in Covid-19","Rubin EJ, Baden LR, Morrissey S.","N Engl J Med. 2020 May 28;382(22):e94. doi: 10.1056/NEJMe2019975.","Rubin EJ","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMe2019975"
"32459947","Health Care Hotspotting - A Randomized, Controlled Trial. Reply","Finkelstein A, Taubman S, Doyle J.","N Engl J Med. 2020 May 28;382(22):2173-2174. doi: 10.1056/NEJMc2001920.","Finkelstein A","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2001920"
"32459946","Health Care Hotspotting - A Randomized, Controlled Trial","Stevens DM.","N Engl J Med. 2020 May 28;382(22):2173. doi: 10.1056/NEJMc2001920.","Stevens DM","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2001920"
"32459945","Health Care Hotspotting - A Randomized, Controlled Trial","Schuster J, Peele P, Holder DP.","N Engl J Med. 2020 May 28;382(22):2173. doi: 10.1056/NEJMc2001920.","Schuster J","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2001920"
"32459944","Health Care Hotspotting - A Randomized, Controlled Trial","Edwards ST, Park B.","N Engl J Med. 2020 May 28;382(22):2172-2173. doi: 10.1056/NEJMc2001920.","Edwards ST","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2001920"
"32459943","Family History of Gastric Cancer and Helicobacter pylori Treatment. Reply","Kim YI, Park B, Choi IJ.","N Engl J Med. 2020 May 28;382(22):2171-2172. doi: 10.1056/NEJMc2003542.","Kim YI","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2003542"
"32459942","Family History of Gastric Cancer and Helicobacter pylori Treatment","Yuan G, Chen Y, He S.","N Engl J Med. 2020 May 28;382(22):2171. doi: 10.1056/NEJMc2003542.","Yuan G","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2003542"
"32459941","Family History of Gastric Cancer and Helicobacter pylori Treatment","Rodriguez GM, Hernandez MC, Lin AY.","N Engl J Med. 2020 May 28;382(22):2170-2171. doi: 10.1056/NEJMc2003542.","Rodriguez GM","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2003542"
"32459940","Family History of Gastric Cancer and Helicobacter pylori Treatment","Salman G, Vo K.","N Engl J Med. 2020 May 28;382(22):2170. doi: 10.1056/NEJMc2003542.","Salman G","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2003542"
"32459939","Plasma Exchange and Glucocorticoids in Severe ANCA-Associated Vasculitis. Reply","Walsh M, Merkel PA, Jayne DRW.","N Engl J Med. 2020 May 28;382(22):2169. doi: 10.1056/NEJMc2004843.","Walsh M","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2004843"
"32459938","Plasma Exchange and Glucocorticoids in Severe ANCA-Associated Vasculitis","Esposito P, Cipriani L, Viazzi F.","N Engl J Med. 2020 May 28;382(22):2168-2169. doi: 10.1056/NEJMc2004843.","Esposito P","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2004843"
"32459937","Plasma Exchange and Glucocorticoids in Severe ANCA-Associated Vasculitis","Sexton DJ.","N Engl J Med. 2020 May 28;382(22):2168. doi: 10.1056/NEJMc2004843.","Sexton DJ","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2004843"
"32459936","Soluble Urokinase Receptor and Acute Kidney Injury. Reply","Hayek SS, Leaf DE, Reiser J.","N Engl J Med. 2020 May 28;382(22):2167-2168. doi: 10.1056/NEJMc2003613.","Hayek SS","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2003613"
"32459935","Soluble Urokinase Receptor and Acute Kidney Injury","Schley G, Rosen S, Heyman SN.","N Engl J Med. 2020 May 28;382(22):2167. doi: 10.1056/NEJMc2003613.","Schley G","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2003613"
"32459934","Soluble Urokinase Receptor and Acute Kidney Injury","Iversen E, Houlind MB, Eugen-Olsen J.","N Engl J Med. 2020 May 28;382(22):2166-2167. doi: 10.1056/NEJMc2003613.","Iversen E","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2003613"
"32459933","Soluble Urokinase Receptor and Acute Kidney Injury","Schönermarck U, Suttmann Y, Fischereder M.","N Engl J Med. 2020 May 28;382(22):2166. doi: 10.1056/NEJMc2003613.","Schönermarck U","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2003613"
"32459932","Lung-Cancer Screening and the NELSON Trial. Reply","de Koning HJ, van der Aalst CM, Oudkerk M.","N Engl J Med. 2020 May 28;382(22):2165-2166. doi: 10.1056/NEJMc2004224.","de Koning HJ","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2004224"
"32459931","Lung-Cancer Screening and the NELSON Trial","Autier P.","N Engl J Med. 2020 May 28;382(22):2165. doi: 10.1056/NEJMc2004224.","Autier P","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2004224"
"32459930","Lung-Cancer Screening and the NELSON Trial","Kennedy MP.","N Engl J Med. 2020 May 28;382(22):2164-2165. doi: 10.1056/NEJMc2004224.","Kennedy MP","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2004224"
"32459929","Lung-Cancer Screening and the NELSON Trial","Lindholt JS, Søgaard R.","N Engl J Med. 2020 May 28;382(22):2164. doi: 10.1056/NEJMc2004224.","Lindholt JS","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc2004224"
"32459928","Eucaloric Very-Low-Carbohydrate Ketogenic Diet in Acromegaly Treatment","Coopmans EC, Berk KAC, El-Sayed N, Neggers SJCMM, van der Lely AJ.","N Engl J Med. 2020 May 28;382(22):2161-2162. doi: 10.1056/NEJMc1915808.","Coopmans EC","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMc1915808"
"32459927","The Game Is Afoot","Yozamp N, Charles J, Shah H, Vaidya A, Pallais JC.","N Engl J Med. 2020 May 28;382(22):e78. doi: 10.1056/NEJMimc1914302.","Yozamp N","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMimc1914302"
"32459926","Submucosal Cleft Palate","Bargas O.","N Engl J Med. 2020 May 28;382(22):e77. doi: 10.1056/NEJMicm1913924.","Bargas O","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMicm1913924"
"32459925","Hyperoleon","Colantuono D, Souied E.","N Engl J Med. 2020 May 28;382(22):2146. doi: 10.1056/NEJMicm1914376.","Colantuono D","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMicm1914376"
"32459924","Acute-on-Chronic Liver Failure","Arroyo V, Moreau R, Jalan R.","N Engl J Med. 2020 May 28;382(22):2137-2145. doi: 10.1056/NEJMra1914900.","Arroyo V","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMra1914900"
"32459923","FDA Initiative for Drug Facts Label for Over-the-Counter Naloxone","Cohen BR, Mahoney KM, Baro E, Squire C, Beck M, Travis S, Pike-McCrudden A, Izem R, Woodcock J.","N Engl J Med. 2020 May 28;382(22):2129-2136. doi: 10.1056/NEJMsa1912403.","Cohen BR","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMsa1912403"
"32459922","WWP1 Gain-of-Function Inactivation of PTEN in Cancer Predisposition","Lee YR, Yehia L, Kishikawa T, Ni Y, Leach B, Zhang J, Panch N, Liu J, Wei W, Eng C, Pandolfi PP.","N Engl J Med. 2020 May 28;382(22):2103-2116. doi: 10.1056/NEJMoa1914919.","Lee YR","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMoa1914919"
"32459921","Blood Ties","Hempel EV.","N Engl J Med. 2020 May 28;382(22):2077-2079. doi: 10.1056/NEJMp2000134.","Hempel EV","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMp2000134"
"32459920","Sharing Health Data and Biospecimens with Industry - A Principle-Driven, Practical Approach","Spector-Bagdady K, Hutchinson R, O'Brien Kaleba E, Kheterpal S.","N Engl J Med. 2020 May 28;382(22):2072-2075. doi: 10.1056/NEJMp1915298.","Spector-Bagdady K","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMp1915298"
"32459919","Remdesivir for 5 or 10 Days in Patients with Severe Covid-19","Goldman JD, Lye DCB, Hui DS, Marks KM, Bruno R, Montejano R, Spinner CD, Galli M, Ahn MY, Nahass RG, Chen YS, SenGupta D, Hyland RH, Osinusi AO, Cao H, Blair C, Wei X, Gaggar A, Brainard DM, Towner WJ, Muñoz J, Mullane KM, Marty FM, Tashima KT, Diaz G, Subramanian A; GS-US-540-5773 Investigators.","N Engl J Med. 2020 May 27. doi: 10.1056/NEJMoa2015301. Online ahead of print.","Goldman JD","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMoa2015301"
"32459918","Long-Term Care Policy after Covid-19 - Solving the Nursing Home Crisis","Werner RM, Hoffman AK, Coe NB.","N Engl J Med. 2020 May 27. doi: 10.1056/NEJMp2014811. Online ahead of print.","Werner RM","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMp2014811"
"32459917","Case 19-2020: A 74-Year-Old Man with Acute Respiratory Failure and Unclear Goals of Care","Jacobsen JC, Tran KM, Jackson VA, Rubin EB.","N Engl J Med. 2020 May 27. doi: 10.1056/NEJMcpc2002419. Online ahead of print.","Jacobsen JC","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMcpc2002419"
"32459916","Hospitalization and Mortality among Black Patients and White Patients with Covid-19","Price-Haywood EG, Burton J, Fort D, Seoane L.","N Engl J Med. 2020 May 27. doi: 10.1056/NEJMsa2011686. Online ahead of print.","Price-Haywood EG","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMsa2011686"
"32459915","The Death Throes of Mercy - Our Shared Responsibility When Hospitals Close","Kilaru AS, Mahoney KB.","N Engl J Med. 2020 May 27. doi: 10.1056/NEJMp2002953. Online ahead of print.","Kilaru AS","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMp2002953"
"32459914","Where Do the Children Play?","Brener MI, Kaslow SR.","N Engl J Med. 2020 May 27. doi: 10.1056/NEJMp2011100. Online ahead of print.","Brener MI","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMp2011100"
"32459913","Remdesivir - An Important First Step","Dolin R, Hirsch MS.","N Engl J Med. 2020 May 27. doi: 10.1056/NEJMe2018715. Online ahead of print.","Dolin R","N Engl J Med","2020","2020/05/28","","","10.1056/NEJMe2018715"
"32453518","""Is It Safe for Me to Go to Work?"" Risk Stratification for Workers during the Covid-19 Pandemic","Larochelle MR.","N Engl J Med. 2020 May 26. doi: 10.1056/NEJMp2013413. Online ahead of print.","Larochelle MR","N Engl J Med","2020","2020/05/27","","","10.1056/NEJMp2013413"
"32453517","More on Neurologic Features in Severe SARS-CoV-2 Infection. Reply","Helms J, Kremer S, Meziani F.","N Engl J Med. 2020 May 26;382:10.1056/NEJMc2015132#sa3. doi: 10.1056/NEJMc2015132. Online ahead of print.","Helms J","N Engl J Med","2020","2020/05/27","","","10.1056/NEJMc2015132"
"32453516","More on Neurologic Features in Severe SARS-CoV-2 Infection","Sarikaya B.","N Engl J Med. 2020 May 26;382:10.1056/NEJMc2015132#sa2. doi: 10.1056/NEJMc2015132. Online ahead of print.","Sarikaya B","N Engl J Med","2020","2020/05/27","","","10.1056/NEJMc2015132"
"32453515","More on Neurologic Features in Severe SARS-CoV-2 Infection","Larvie M, Lev MH, Hess CP.","N Engl J Med. 2020 May 26;382:10.1056/NEJMc2015132#sa1. doi: 10.1056/NEJMc2015132. Online ahead of print.","Larvie M","N Engl J Med","2020","2020/05/27","","","10.1056/NEJMc2015132"
"32445440","Remdesivir for the Treatment of Covid-19 - Preliminary Report","Beigel JH, Tomashek KM, Dodd LE, Mehta AK, Zingman BS, Kalil AC, Hohmann E, Chu HY, Luetkemeyer A, Kline S, Lopez de Castilla D, Finberg RW, Dierberg K, Tapson V, Hsieh L, Patterson TF, Paredes R, Sweeney DA, Short WR, Touloumi G, Lye DC, Ohmagari N, Oh MD, Ruiz-Palacios GM, Benfield T, Fätkenheuer G, Kortepeter MG, Atmar RL, Creech CB, Lundgren J, Babiker AG, Pett S, Neaton JD, Burgess TH, Bonnett T, Green M, Makowski M, Osinusi A, Nayak S, Lane HC; ACTT-1 Study Group Members.","N Engl J Med. 2020 May 22. doi: 10.1056/NEJMoa2007764. Online ahead of print.","Beigel JH","N Engl J Med","2020","2020/05/24","","","10.1056/NEJMoa2007764"
"32445439","Surgery Scheduling in a Crisis","Argenziano M, Fischkoff K, Smith CR.","N Engl J Med. 2020 May 22. doi: 10.1056/NEJMc2017424. Online ahead of print.","Argenziano M","N Engl J Med","2020","2020/05/24","","","10.1056/NEJMc2017424"
"32437597","Covid-19, Angiogenesis, and ARDS Endotypes","Hariri L, Hardin CC.","N Engl J Med. 2020 May 21. doi: 10.1056/NEJMe2018629. Online ahead of print.","Hariri L","N Engl J Med","2020","2020/05/22","","","10.1056/NEJMe2018629"
"32437596","Pulmonary Vascular Endothelialitis, Thrombosis, and Angiogenesis in Covid-19","Ackermann M, Verleden SE, Kuehnel M, Haverich A, Welte T, Laenger F, Vanstapel A, Werlein C, Stark H, Tzankov A, Li WW, Li VW, Mentzer SJ, Jonigk D.","N Engl J Med. 2020 May 21. doi: 10.1056/NEJMoa2015432. Online ahead of print.","Ackermann M","N Engl J Med","2020","2020/05/22","","","10.1056/NEJMoa2015432"
"32433859","Audio Interview: Capitalizing on Immune Responses to Covid-19","Rubin EJ, Baden LR, Morrissey S.","N Engl J Med. 2020 May 21;382(21):e93. doi: 10.1056/NEJMe2019020.","Rubin EJ","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMe2019020"
"32433858","Suicide. Reply","Fazel S, Runeson B.","N Engl J Med. 2020 May 21;382(21):e66. doi: 10.1056/NEJMc2002190.","Fazel S","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMc2002190"
"32433857","Suicide","Sinyor M, Niederkrotenthaler T, Pirkis J.","N Engl J Med. 2020 May 21;382(21):e66. doi: 10.1056/NEJMc2002190.","Sinyor M","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMc2002190"
"32433856","Suicide","Souza FGM, Bisol LW.","N Engl J Med. 2020 May 21;382(21):e66. doi: 10.1056/NEJMc2002190.","Souza FGM","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMc2002190"
"32433855","Suicide","Gorelick DA, Vyas G.","N Engl J Med. 2020 May 21;382(21):e66. doi: 10.1056/NEJMc2002190.","Gorelick DA","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMc2002190"
"32433854","Lipoprotein(a) Reduction in Persons with Cardiovascular Disease. Reply","Tsimikas S, Karwatowska-Prokopczuk E, Xia S.","N Engl J Med. 2020 May 21;382(21):e65. doi: 10.1056/NEJMc2004861.","Tsimikas S","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMc2004861"
"32433853","Lipoprotein(a) Reduction in Persons with Cardiovascular Disease","Ferro CJ, Sarafidis P, Ortiz A.","N Engl J Med. 2020 May 21;382(21):e65. doi: 10.1056/NEJMc2004861.","Ferro CJ","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMc2004861"
"32433852","Lipoprotein(a) Reduction in Persons with Cardiovascular Disease","Andreotti F, Maggioni AP.","N Engl J Med. 2020 May 21;382(21):e65. doi: 10.1056/NEJMc2004861.","Andreotti F","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMc2004861"
"32433851","Lipoprotein(a) Reduction in Persons with Cardiovascular Disease","Alkhalil M.","N Engl J Med. 2020 May 21;382(21):e65. doi: 10.1056/NEJMc2004861.","Alkhalil M","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMc2004861"
"32433850","Elagolix for Fibroid-Associated Heavy Menstrual Bleeding. Reply","Schlaff WD, Owens CD, Muneyyirci-Delale O.","N Engl J Med. 2020 May 21;382(21):2066. doi: 10.1056/NEJMc2003851.","Schlaff WD","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMc2003851"
"32433849","Elagolix for Fibroid-Associated Heavy Menstrual Bleeding","Schiffman M, Lamparello NA.","N Engl J Med. 2020 May 21;382(21):2066. doi: 10.1056/NEJMc2003851.","Schiffman M","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMc2003851"
"32433848","Difelikefalin in Hemodialysis Patients with Pruritus. Reply","Fishbane S.","N Engl J Med. 2020 May 21;382(21):2065-2066. doi: 10.1056/NEJMc2002485.","Fishbane S","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMc2002485"
"32433847","Difelikefalin in Hemodialysis Patients with Pruritus","Lin CH.","N Engl J Med. 2020 May 21;382(21):2064-2065. doi: 10.1056/NEJMc2002485.","Lin CH","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMc2002485"
"32433846","Difelikefalin in Hemodialysis Patients with Pruritus","Manenti L, Rossi GM, Fiaccadori E.","N Engl J Med. 2020 May 21;382(21):2064. doi: 10.1056/NEJMc2002485.","Manenti L","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMc2002485"
"32433845","Difelikefalin in Hemodialysis Patients with Pruritus","Brennan F, Davison S, Brown M.","N Engl J Med. 2020 May 21;382(21):2064. doi: 10.1056/NEJMc2002485.","Brennan F","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMc2002485"
"32433844","Late-Onset Relapsing Hepatitis Associated with Yellow Fever","Casadio L, Nastri AC, Malta FM, Araujo J, Silva JB, Salomao J, Yamashiro J, Salles AP, Gouvea MG, Kanamura C, Lima FR, Tanigawa RY, Melo ES, Lima R, Terrabuio D, Cançado E, Ho YL, Sabino EC, Pinho JR, Carrilho FJ, Alves VA, Levin AS.","N Engl J Med. 2020 May 21;382(21):2059-2061. doi: 10.1056/NEJMc1913036.","Casadio L","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMc1913036"
"32433843","On Complement, Memory, and Microglia","Klein RS.","N Engl J Med. 2020 May 21;382(21):2056-2058. doi: 10.1056/NEJMcibr2002480.","Klein RS","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMcibr2002480"
"32433842","A Bon VOYAGER for Peripheral Artery Disease","Creager MA.","N Engl J Med. 2020 May 21;382(21):2047-2048. doi: 10.1056/NEJMe2007274.","Creager MA","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMe2007274"
"32433841","Case 16-2020: A 47-Year-Old Woman with Recurrent Melanoma and Pulmonary Nodules","Armstrong KA, Cohen JV, Shepard JO, Folch EE, Mansour MK, Stefely JA.","N Engl J Med. 2020 May 21;382(21):2034-2043. doi: 10.1056/NEJMcpc1916258.","Armstrong KA","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMcpc1916258"
"32433840","Disseminated Fusariosis","Sevestre J, Kopec L.","N Engl J Med. 2020 May 21;382(21):e64. doi: 10.1056/NEJMicm1911084.","Sevestre J","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMicm1911084"
"32433839","Hemophilic Pseudotumor","Li Z, Weng X.","N Engl J Med. 2020 May 21;382(21):2033. doi: 10.1056/NEJMicm1914118.","Li Z","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMicm1914118"
"32433838","Emerging and Reemerging Sexually Transmitted Infections","Williamson DA, Chen MY.","N Engl J Med. 2020 May 21;382(21):2023-2032. doi: 10.1056/NEJMra1907194.","Williamson DA","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMra1907194"
"32433837","Leadership for the Social Climate","Belkin G.","N Engl J Med. 2020 May 21;382(21):1975-1977. doi: 10.1056/NEJMp2001507.","Belkin G","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMp2001507"
"32433862","On Becoming a Plague Doctor","Earnest M.","N Engl J Med. 2020 May 20. doi: 10.1056/NEJMp2011418. Online ahead of print.","Earnest M","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMp2011418"
"32433861","How to Discover Antiviral Drugs Quickly","Parks JM, Smith JC.","N Engl J Med. 2020 May 20. doi: 10.1056/NEJMcibr2007042. Online ahead of print.","Parks JM","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMcibr2007042"
"32433860","Pandemic as Teacher - Forcing Clinicians to Inhabit the Experience of Serious Illness","deLima Thomas J.","N Engl J Med. 2020 May 20. doi: 10.1056/NEJMp2015024. Online ahead of print.","deLima Thomas J","N Engl J Med","2020","2020/05/21","","","10.1056/NEJMp2015024"
"32427435","Personal Protective Equipment and Covid-19","Ortega R, Gonzalez M, Nozari A, Canelli R.","N Engl J Med. 2020 May 19. doi: 10.1056/NEJMvcm2014809. Online ahead of print.","Ortega R","N Engl J Med","2020","2020/05/20","","","10.1056/NEJMvcm2014809"
"32427434","Covid-19 Crisis Triage - Optimizing Health Outcomes and Disability Rights","Solomon MZ, Wynia MK, Gostin LO.","N Engl J Med. 2020 May 19. doi: 10.1056/NEJMp2008300. Online ahead of print.","Solomon MZ","N Engl J Med","2020","2020/05/20","","","10.1056/NEJMp2008300"
"32427433","Respecting Disability Rights - Toward Improved Crisis Standards of Care","Mello MM, Persad G, White DB.","N Engl J Med. 2020 May 19. doi: 10.1056/NEJMp2011997. Online ahead of print.","Mello MM","N Engl J Med","2020","2020/05/20","","","10.1056/NEJMp2011997"
"32427432","The Covid-19 Pandemic and the Incidence of Acute Myocardial Infarction","Solomon MD, McNulty EJ, Rana JS, Leong TK, Lee C, Sung SH, Ambrosy AP, Sidney S, Go AS.","N Engl J Med. 2020 May 19. doi: 10.1056/NEJMc2015630. Online ahead of print.","Solomon MD","N Engl J Med","2020","2020/05/20","","","10.1056/NEJMc2015630"
"32427431","Renin-Angiotensin-Aldosterone System Inhibitors in Covid-19. Reply","Vaduganathan M, Solomon SD.","N Engl J Med. 2020 May 19;382:10.1056/NEJMc2013707#sa4. doi: 10.1056/NEJMc2013707. Online ahead of print.","Vaduganathan M","N Engl J Med","2020","2020/05/20","","","10.1056/NEJMc2013707"
