PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"7491151","The oversupply of specialists and graduates of foreign medical schools","DeWitt AL.","N Engl J Med. 1995 Dec 28;333(26):1782.","DeWitt AL","N Engl J Med","1995","1995/12/28","","",""
"7491150","The oversupply of specialists and graduates of foreign medical schools","Vasireddi SS, Chowdappa J.","N Engl J Med. 1995 Dec 28;333(26):1781-2.","Vasireddi SS","N Engl J Med","1995","1995/12/28","","",""
"7491149","The oversupply of specialists and graduates of foreign medical schools","Wynia MK.","N Engl J Med. 1995 Dec 28;333(26):1781.","Wynia MK","N Engl J Med","1995","1995/12/28","","",""
"7491148","The oversupply of specialists and graduates of foreign medical schools","Sheikh TA.","N Engl J Med. 1995 Dec 28;333(26):1781.","Sheikh TA","N Engl J Med","1995","1995/12/28","","",""
"7491147","The oversupply of specialists and graduates of foreign medical schools","Kellis D.","N Engl J Med. 1995 Dec 28;333(26):1781.","Kellis D","N Engl J Med","1995","1995/12/28","","",""
"7491146","Assessing the proposed Medicare reforms","Fein R.","N Engl J Med. 1995 Dec 28;333(26):1777-80. doi: 10.1056/NEJM199512283332613.","Fein R","N Engl J Med","1995","1995/12/28","","","10.1056/NEJM199512283332613"
"7491145","The score on Medicare reform--minus the hype and hyperbole","Wilensky GR.","N Engl J Med. 1995 Dec 28;333(26):1774-7. doi: 10.1056/NEJM199512283332612.","Wilensky GR","N Engl J Med","1995","1995/12/28","","","10.1056/NEJM199512283332612"
"7491144","Preterm delivery and low birth weight--a dire legacy","Hack M, Merkatz IR.","N Engl J Med. 1995 Dec 28;333(26):1772-4. doi: 10.1056/NEJM199512283332611.","Hack M","N Engl J Med","1995","1995/12/28","","","10.1056/NEJM199512283332611"
"7491143","Unawareness of hypoglycemia","Bolli GB, Fanelli CG.","N Engl J Med. 1995 Dec 28;333(26):1771-2. doi: 10.1056/NEJM199512283332610.","Bolli GB","N Engl J Med","1995","1995/12/28","","","10.1056/NEJM199512283332610"
"7491142","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 40-1995. A 71-year-old woman with right-lower quadrant pain and a cecal mass","","N Engl J Med. 1995 Dec 28;333(26):1764-9. doi: 10.1056/NEJM199512283332609.","","N Engl J Med","1995","1995/12/28","","","10.1056/NEJM199512283332609"
"7491141","Seminars in Medicine of the Beth Israel Hospital, Boston. Clinical applications of research on angiogenesis","Folkman J.","N Engl J Med. 1995 Dec 28;333(26):1757-63. doi: 10.1056/NEJM199512283332608.","Folkman J","N Engl J Med","1995","1995/12/28","","","10.1056/NEJM199512283332608"
"7491140","Preoperative assessment of patients with known or suspected coronary disease","Mangano DT, Goldman L.","N Engl J Med. 1995 Dec 28;333(26):1750-6. doi: 10.1056/NEJM199512283332607.","Mangano DT","N Engl J Med","1995","1995/12/28","","","10.1056/NEJM199512283332607"
"7491139","Familial aggregation of low birth weight among whites and blacks in the United States","Wang X, Zuckerman B, Coffman GA, Corwin MJ.","N Engl J Med. 1995 Dec 28;333(26):1744-9. doi: 10.1056/NEJM199512283332606.","Wang X","N Engl J Med","1995","1995/12/28","","","10.1056/NEJM199512283332606"
"7491138","Images in clinical medicine. Herpes simplex virus corneal dendrite","Ciulla TA, Johnson K.","N Engl J Med. 1995 Dec 28;333(26):1743. doi: 10.1056/NEJM199512283332605.","Ciulla TA","N Engl J Med","1995","1995/12/28","","","10.1056/NEJM199512283332605"
"7491137","Association between bacterial vaginosis and preterm delivery of a low-birth-weight infant. The Vaginal Infections and Prematurity Study Group","Hillier SL, Nugent RP, Eschenbach DA, Krohn MA, Gibbs RS, Martin DH, Cotch MF, Edelman R, Pastorek JG 2nd, Rao AV, et al.","N Engl J Med. 1995 Dec 28;333(26):1737-42. doi: 10.1056/NEJM199512283332604.","Hillier SL","N Engl J Med","1995","1995/12/28","","","10.1056/NEJM199512283332604"
"7491136","Reduced incidence of preterm delivery with metronidazole and erythromycin in women with bacterial vaginosis","Hauth JC, Goldenberg RL, Andrews WW, DuBard MB, Copper RL.","N Engl J Med. 1995 Dec 28;333(26):1732-6. doi: 10.1056/NEJM199512283332603.","Hauth JC","N Engl J Med","1995","1995/12/28","","","10.1056/NEJM199512283332603"
"7491135","Brain glucose uptake and unawareness of hypoglycemia in patients with insulin-dependent diabetes mellitus","Boyle PJ, Kempers SF, O'Connor AM, Nagy RJ.","N Engl J Med. 1995 Dec 28;333(26):1726-31. doi: 10.1056/NEJM199512283332602.","Boyle PJ","N Engl J Med","1995","1995/12/28","","","10.1056/NEJM199512283332602"
"7491134","Estimated risk of transmission of the human immunodeficiency virus by screened blood in the United States","Lackritz EM, Satten GA, Aberle-Grasse J, Dodd RY, Raimondi VP, Janssen RS, Lewis WF, Notari EP 4th, Petersen LR.","N Engl J Med. 1995 Dec 28;333(26):1721-5. doi: 10.1056/NEJM199512283332601.","Lackritz EM","N Engl J Med","1995","1995/12/28","","","10.1056/NEJM199512283332601"
"7477240","Laboratory-acquired Sabiá virus infection","Ryder RW, Gandsman EJ.","N Engl J Med. 1995 Dec 21;333(25):1716. doi: 10.1056/NEJM199512213332516.","Ryder RW","N Engl J Med","1995","1995/12/21","","","10.1056/NEJM199512213332516"
"7477239","Soy protein and serum lipids","Krauss RM, Chait A, Stone NJ.","N Engl J Med. 1995 Dec 21;333(25):1715-6. doi: 10.1056/NEJM199512213332515.","Krauss RM","N Engl J Med","1995","1995/12/21","","","10.1056/NEJM199512213332515"
"7477238","Strut separations in Björk-Shiley mitral valves","Steyerberg EW, Eijkemans MJ, Habbema JD.","N Engl J Med. 1995 Dec 21;333(25):1714-5. doi: 10.1056/NEJM199512213332514.","Steyerberg EW","N Engl J Med","1995","1995/12/21","","","10.1056/NEJM199512213332514"
"7477237","Immunosuppressive therapy for myocarditis","Cooper LT Jr, Shabetai R.","N Engl J Med. 1995 Dec 21;333(25):1713-4.","Cooper LT Jr","N Engl J Med","1995","1995/12/21","","",""
"7477236","Immunosuppressive therapy for myocarditis","Maisch B, Camerini F, Schultheiss HP.","N Engl J Med. 1995 Dec 21;333(25):1713; author reply 1714.","Maisch B","N Engl J Med","1995","1995/12/21","","",""
"7477235","Immunosuppressive therapy for myocarditis","Cunnion RE, Parrillo JE.","N Engl J Med. 1995 Dec 21;333(25):1713; author reply 1714. doi: 10.1056/NEJM199512213332513.","Cunnion RE","N Engl J Med","1995","1995/12/21","","","10.1056/NEJM199512213332513"
"7477234","Escherichia coli O157:H7","Ryan MJ, Wall PG, Cheasty T.","N Engl J Med. 1995 Dec 21;333(25):1712.","Ryan MJ","N Engl J Med","1995","1995/12/21","","",""
"7477233","Escherichia coli O157:H7","Guerrant RL, Theno DM.","N Engl J Med. 1995 Dec 21;333(25):1711; author reply 1712. doi: 10.1056/NEJM199512213332512.","Guerrant RL","N Engl J Med","1995","1995/12/21","","","10.1056/NEJM199512213332512"
"7477232","Clinical problem-solving: diagnosing spousal abuse","Siegel JE.","N Engl J Med. 1995 Dec 21;333(25):1710-1.","Siegel JE","N Engl J Med","1995","1995/12/21","","",""
"7477231","Clinical problem-solving: diagnosing spousal abuse","Thomas WB.","N Engl J Med. 1995 Dec 21;333(25):1710; author reply 1711.","Thomas WB","N Engl J Med","1995","1995/12/21","","",""
"7477230","Clinical problem-solving: diagnosing spousal abuse","Sunman W, Jack C, Lye M.","N Engl J Med. 1995 Dec 21;333(25):1710; author reply 1711.","Sunman W","N Engl J Med","1995","1995/12/21","","",""
"7477229","Clinical problem-solving: diagnosing spousal abuse","Hirsch EO.","N Engl J Med. 1995 Dec 21;333(25):1710; author reply 1711.","Hirsch EO","N Engl J Med","1995","1995/12/21","","",""
"7477228","Clinical problem-solving: diagnosing spousal abuse","Holtz HA.","N Engl J Med. 1995 Dec 21;333(25):1709-10; author reply 1711.","Holtz HA","N Engl J Med","1995","1995/12/21","","",""
"7477227","Clinical problem-solving: diagnosing spousal abuse","Pakzaban P.","N Engl J Med. 1995 Dec 21;333(25):1709; author reply 1711. doi: 10.1056/NEJM199512213332511.","Pakzaban P","N Engl J Med","1995","1995/12/21","","","10.1056/NEJM199512213332511"
"7477226","Extreme risk--the new corporate proposition for physicians","Woolhandler S, Himmelstein DU.","N Engl J Med. 1995 Dec 21;333(25):1706-8. doi: 10.1056/NEJM199512213332510.","Woolhandler S","N Engl J Med","1995","1995/12/21","","","10.1056/NEJM199512213332510"
"7477225","A quarter-century of antiviral therapy","Merigan TC.","N Engl J Med. 1995 Dec 21;333(25):1704-5. doi: 10.1056/NEJM199512213332509.","Merigan TC","N Engl J Med","1995","1995/12/21","","","10.1056/NEJM199512213332509"
"7477224","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 39-1995. A 72-year-old man with exertional dyspnea, fatigue, and extensive ecchymoses and purpuric lesions","","N Engl J Med. 1995 Dec 21;333(25):1695-702. doi: 10.1056/NEJM199512213332508.","","N Engl J Med","1995","1995/12/21","","","10.1056/NEJM199512213332508"
"7477223","Drugs and thyroid function","Surks MI, Sievert R.","N Engl J Med. 1995 Dec 21;333(25):1688-94. doi: 10.1056/NEJM199512213332507.","Surks MI","N Engl J Med","1995","1995/12/21","","","10.1056/NEJM199512213332507"
"7477222","The growth of medical groups paid through capitation in California","Robinson JC, Casalino LP.","N Engl J Med. 1995 Dec 21;333(25):1684-7. doi: 10.1056/NEJM199512213332506.","Robinson JC","N Engl J Med","1995","1995/12/21","","","10.1056/NEJM199512213332506"
"7477221","A national survey of the arrangements managed-care plans make with physicians","Gold MR, Hurley R, Lake T, Ensor T, Berenson R.","N Engl J Med. 1995 Dec 21;333(25):1678-83. doi: 10.1056/NEJM199512213332505.","Gold MR","N Engl J Med","1995","1995/12/21","","","10.1056/NEJM199512213332505"
"7477220","Images in clinical medicine. Paraganglioma of the middle ear","Applebaum EL.","N Engl J Med. 1995 Dec 21;333(25):1677. doi: 10.1056/NEJM199512213332504.","Applebaum EL","N Engl J Med","1995","1995/12/21","","","10.1056/NEJM199512213332504"
"7477219","A clinical trial of the angiotensin-converting-enzyme inhibitor trandolapril in patients with left ventricular dysfunction after myocardial infarction. Trandolapril Cardiac Evaluation (TRACE) Study Group","Køber L, Torp-Pedersen C, Carlsen JE, Bagger H, Eliasen P, Lyngborg K, Videbaek J, Cole DS, Auclert L, Pauly NC.","N Engl J Med. 1995 Dec 21;333(25):1670-6. doi: 10.1056/NEJM199512213332503.","Køber L","N Engl J Med","1995","1995/12/21","","","10.1056/NEJM199512213332503"
"7477218","Treatment with lamivudine, zidovudine, or both in HIV-positive patients with 200 to 500 CD4+ cells per cubic millimeter. North American HIV Working Party","Eron JJ, Benoit SL, Jemsek J, MacArthur RD, Santana J, Quinn JB, Kuritzkes DR, Fallon MA, Rubin M.","N Engl J Med. 1995 Dec 21;333(25):1662-9. doi: 10.1056/NEJM199512213332502.","Eron JJ","N Engl J Med","1995","1995/12/21","","","10.1056/NEJM199512213332502"
"7477217","A preliminary trial of lamivudine for chronic hepatitis B infection","Dienstag JL, Perrillo RP, Schiff ER, Bartholomew M, Vicary C, Rubin M.","N Engl J Med. 1995 Dec 21;333(25):1657-61. doi: 10.1056/NEJM199512213332501.","Dienstag JL","N Engl J Med","1995","1995/12/21","","","10.1056/NEJM199512213332501"
"7477216","Women and children first","Annas GJ.","N Engl J Med. 1995 Dec 14;333(24):1647-51. doi: 10.1056/NEJM199512143332420.","Annas GJ","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332420"
"7477215","More on the President's checkup","Alper PR.","N Engl J Med. 1995 Dec 14;333(24):1645-6. doi: 10.1056/nejm199512143332419.","Alper PR","N Engl J Med","1995","1995/12/14","","","10.1056/nejm199512143332419"
"7477214","Giant colonic diverticulum","Silen W, Sheiman RG.","N Engl J Med. 1995 Dec 14;333(24):1645. doi: 10.1056/nejm199512143332418.","Silen W","N Engl J Med","1995","1995/12/14","","","10.1056/nejm199512143332418"
"7477213","A cystic fibrosis mutation associated with mild lung disease","Rusakow LS, Guarín M.","N Engl J Med. 1995 Dec 14;333(24):1644. doi: 10.1056/NEJM199512143332417.","Rusakow LS","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332417"
"7477212","Endothelial nitric oxide synthase in the lungs of patients with pulmonary hypertension","Xue C, Johns RA.","N Engl J Med. 1995 Dec 14;333(24):1642-4. doi: 10.1056/NEJM199512143332416.","Xue C","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332416"
"7477211","Conservative versus aggressive transfusion regimens in sickle cell disease","Apfelroth S.","N Engl J Med. 1995 Dec 14;333(24):1641-2.","Apfelroth S","N Engl J Med","1995","1995/12/14","","",""
"7477210","Conservative versus aggressive transfusion regimens in sickle cell disease","Buchanan GR, Rogers ZR.","N Engl J Med. 1995 Dec 14;333(24):1641; author reply 1641-2. doi: 10.1056/NEJM199512143332415.","Buchanan GR","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332415"
"7477209","Amiodarone in congestive heart failure","Sechi LA, De Carli S, Bartoli E.","N Engl J Med. 1995 Dec 14;333(24):1640-1.","Sechi LA","N Engl J Med","1995","1995/12/14","","",""
"7477208","Amiodarone in congestive heart failure","Colli A.","N Engl J Med. 1995 Dec 14;333(24):1640; author reply 1640-1.","Colli A","N Engl J Med","1995","1995/12/14","","",""
"7477207","Amiodarone in congestive heart failure","Silver MJ, Young J, Topol EJ.","N Engl J Med. 1995 Dec 14;333(24):1639-40; author reply 1640-1. doi: 10.1056/NEJM199512143332414.","Silver MJ","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332414"
"7477206","Magnesium sulfate versus phenytoin for the prevention of eclampsia","Duggan K, Macdonald G.","N Engl J Med. 1995 Dec 14;333(24):1638-9.","Duggan K","N Engl J Med","1995","1995/12/14","","",""
"7477205","Magnesium sulfate versus phenytoin for the prevention of eclampsia","Sankar R, Licht EA.","N Engl J Med. 1995 Dec 14;333(24):1638; author reply 1639.","Sankar R","N Engl J Med","1995","1995/12/14","","",""
"7477204","Magnesium sulfate versus phenytoin for the prevention of eclampsia","Friedman MN.","N Engl J Med. 1995 Dec 14;333(24):1638; author reply 1639. doi: 10.1056/NEJM199512143332413.","Friedman MN","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332413"
"7477203","To stay or not to stay? That is the question","Parisi VM, Meyer BA.","N Engl J Med. 1995 Dec 14;333(24):1635-7. doi: 10.1056/NEJM199512143332412.","Parisi VM","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332412"
"7477202","Is there an inherited general susceptibility to cancer?","Sørensen TI.","N Engl J Med. 1995 Dec 14;333(24):1633-5. doi: 10.1056/NEJM199512143332411.","Sørensen TI","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332411"
"7477201","Acute stroke--on the threshold of a therapy?","del Zoppo GJ.","N Engl J Med. 1995 Dec 14;333(24):1632-3. doi: 10.1056/NEJM199512143332410.","del Zoppo GJ","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332410"
"7477200","Case records of the Massachusetts General Hospital. Weekly clinicopathological exercises. Case 38-1995. A 68-year-old man with paresthesias and severe pain in both hands","","N Engl J Med. 1995 Dec 14;333(24):1625-30. doi: 10.1056/NEJM199512143332409.","","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332409"
"7477199","Community-acquired pneumonia","Bartlett JG, Mundy LM.","N Engl J Med. 1995 Dec 14;333(24):1618-24. doi: 10.1056/NEJM199512143332408.","Bartlett JG","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332408"
"7477198","Cardiac myxomas","Reynen K.","N Engl J Med. 1995 Dec 14;333(24):1610-7. doi: 10.1056/NEJM199512143332407.","Reynen K","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332407"
"7477197","Images in clinical medicine. Toxic epidermal necrolysis","Pion IA, Slue W.","N Engl J Med. 1995 Dec 14;333(24):1609. doi: 10.1056/NEJM199512143332406.","Pion IA","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332406"
"7477196","Images in clinical medicine. Right atrial tumor","Savino JS, Weiss SJ.","N Engl J Med. 1995 Dec 14;333(24):1608. doi: 10.1056/NEJM199512143332405.","Savino JS","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332405"
"7477195","Medication use and the risk of Stevens-Johnson syndrome or toxic epidermal necrolysis","Roujeau JC, Kelly JP, Naldi L, Rzany B, Stern RS, Anderson T, Auquier A, Bastuji-Garin S, Correia O, Locati F, et al.","N Engl J Med. 1995 Dec 14;333(24):1600-7. doi: 10.1056/NEJM199512143332404.","Roujeau JC","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332404"
"7477194","Cancer in the parents of children with cancer","Olsen JH, Boice JD Jr, Seersholm N, Bautz A, Fraumeni JF Jr.","N Engl J Med. 1995 Dec 14;333(24):1594-9. doi: 10.1056/NEJM199512143332403.","Olsen JH","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332403"
"7477193","Low-molecular-weight heparin for the treatment of acute ischemic stroke","Kay R, Wong KS, Yu YL, Chan YW, Tsoi TH, Ahuja AT, Chan FL, Fong KY, Law CB, Wong A.","N Engl J Med. 1995 Dec 14;333(24):1588-93. doi: 10.1056/NEJM199512143332402.","Kay R","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332402"
"7477192","Tissue plasminogen activator for acute ischemic stroke","National Institute of Neurological Disorders and Stroke rt-PA Stroke Study Group.","N Engl J Med. 1995 Dec 14;333(24):1581-7. doi: 10.1056/NEJM199512143332401.","National Institute of Neurological Disorders and Stroke rt-PA Stroke Study Group","N Engl J Med","1995","1995/12/14","","","10.1056/NEJM199512143332401"
"7477191","The human molecular genetics network","Gambacorti-Passerini C, Ott J, Bergen A.","N Engl J Med. 1995 Dec 7;333(23):1573. doi: 10.1056/nejm199512073332318.","Gambacorti-Passerini C","N Engl J Med","1995","1995/12/07","","","10.1056/nejm199512073332318"
"7477190","Images in clinical medicine: echinococcal cyst of the pericardium","Saidi F.","N Engl J Med. 1995 Dec 7;333(23):1572. doi: 10.1056/nejm199512073332317.","Saidi F","N Engl J Med","1995","1995/12/07","","","10.1056/nejm199512073332317"
"7477189","Angioedema induced by the angiotensin II blocker losartan","Acker CG, Greenberg A.","N Engl J Med. 1995 Dec 7;333(23):1572. doi: 10.1056/nejm199512073332316.","Acker CG","N Engl J Med","1995","1995/12/07","","","10.1056/nejm199512073332316"
"7477188","The prevention of coronary heart disease in women","Clayton T.","N Engl J Med. 1995 Dec 7;333(23):1571-2.","Clayton T","N Engl J Med","1995","1995/12/07","","",""
"7477187","The prevention of coronary heart disease in women","Maldonado M, Charney P.","N Engl J Med. 1995 Dec 7;333(23):1571; author reply 1571-2.","Maldonado M","N Engl J Med","1995","1995/12/07","","",""
"7477186","The prevention of coronary heart disease in women","Margolis KL, Ensrud K.","N Engl J Med. 1995 Dec 7;333(23):1570-1; author reply 1571-2. doi: 10.1056/NEJM199512073332315.","Margolis KL","N Engl J Med","1995","1995/12/07","","","10.1056/NEJM199512073332315"
"7477185","Glucocorticoids and joint destruction in rheumatoid arthritis","Deodhar AA, Woolf AD.","N Engl J Med. 1995 Dec 7;333(23):1569-70.","Deodhar AA","N Engl J Med","1995","1995/12/07","","",""
"7477184","Glucocorticoids and joint destruction in rheumatoid arthritis","Porter D.","N Engl J Med. 1995 Dec 7;333(23):1569; author reply 1570.","Porter D","N Engl J Med","1995","1995/12/07","","",""
"7477183","Glucocorticoids and joint destruction in rheumatoid arthritis","Fries JF, Singh G.","N Engl J Med. 1995 Dec 7;333(23):1569; author reply 1570. doi: 10.1056/NEJM199512073332314.","Fries JF","N Engl J Med","1995","1995/12/07","","","10.1056/NEJM199512073332314"
"7477182","Cyclosporine and methotrexate for severe rheumatoid arthritis","Storb R, Thomas ED.","N Engl J Med. 1995 Dec 7;333(23):1568; author reply 1568-9.","Storb R","N Engl J Med","1995","1995/12/07","","",""
"7477181","Cyclosporine and methotrexate for severe rheumatoid arthritis","van de Rijn M, Kamel OW.","N Engl J Med. 1995 Dec 7;333(23):1568; author reply 1568-9.","van de Rijn M","N Engl J Med","1995","1995/12/07","","",""
"7477180","Cyclosporine and methotrexate for severe rheumatoid arthritis","Rosh JR, Birnbaum AH.","N Engl J Med. 1995 Dec 7;333(23):1567-8; author reply 1568-9.","Rosh JR","N Engl J Med","1995","1995/12/07","","",""
"7477179","Cyclosporine and methotrexate for severe rheumatoid arthritis","Steinberg AD.","N Engl J Med. 1995 Dec 7;333(23):1567; author reply 1568-9.","Steinberg AD","N Engl J Med","1995","1995/12/07","","",""
"7477178","Cyclosporine and methotrexate for severe rheumatoid arthritis","Schlesinger N, Huppert A, Hoch S.","N Engl J Med. 1995 Dec 7;333(23):1567; author reply 1568-9.","Schlesinger N","N Engl J Med","1995","1995/12/07","","",""
"7477177","Cyclosporine and methotrexate for severe rheumatoid arthritis","Malleson P.","N Engl J Med. 1995 Dec 7;333(23):1567; author reply 1568-9.","Malleson P","N Engl J Med","1995","1995/12/07","","",""
"7477176","Treatment for non-Hodgkin's lymphoma in relapse. What are the alternatives?","Vose JM.","N Engl J Med. 1995 Dec 7;333(23):1565-6. doi: 10.1056/NEJM199512073332312.","Vose JM","N Engl J Med","1995","1995/12/07","","","10.1056/NEJM199512073332312"
"7477175","Pregnancy and the timing of intercourse","Simpson JL.","N Engl J Med. 1995 Dec 7;333(23):1563-5. doi: 10.1056/NEJM199512073332311.","Simpson JL","N Engl J Med","1995","1995/12/07","","","10.1056/NEJM199512073332311"
"7477174","Altered thyroid function in nonthyroidal illness and surgery. To treat or not to treat?","Utiger RD.","N Engl J Med. 1995 Dec 7;333(23):1562-3. doi: 10.1056/NEJM199512073332310.","Utiger RD","N Engl J Med","1995","1995/12/07","","","10.1056/NEJM199512073332310"
"7477173","Clinical problem-solving. If at first you don't succeed","Ross JM, Sox HC.","N Engl J Med. 1995 Dec 7;333(23):1557-60. doi: 10.1056/NEJM199512073332309.","Ross JM","N Engl J Med","1995","1995/12/07","","","10.1056/NEJM199512073332309"
"7477172","Muscle-mediated gene therapy","Blau HM, Springer ML.","N Engl J Med. 1995 Dec 7;333(23):1554-6. doi: 10.1056/NEJM199512073332308.","Blau HM","N Engl J Med","1995","1995/12/07","","","10.1056/NEJM199512073332308"
"7477171","Pathophysiology of dyspnea","Manning HL, Schwartzstein RM.","N Engl J Med. 1995 Dec 7;333(23):1547-53. doi: 10.1056/NEJM199512073332307.","Manning HL","N Engl J Med","1995","1995/12/07","","","10.1056/NEJM199512073332307"
"7477170","Images in clinical medicine. Macrophages","Swartz R, Holmes C.","N Engl J Med. 1995 Dec 7;333(23):1546. doi: 10.1056/NEJM199512073332306.","Swartz R","N Engl J Med","1995","1995/12/07","","","10.1056/NEJM199512073332306"
"7477169","Autologous bone marrow transplantation as compared with salvage chemotherapy in relapses of chemotherapy-sensitive non-Hodgkin's lymphoma","Philip T, Guglielmi C, Hagenbeek A, Somers R, Van der Lelie H, Bron D, Sonneveld P, Gisselbrecht C, Cahn JY, Harousseau JL, et al.","N Engl J Med. 1995 Dec 7;333(23):1540-5. doi: 10.1056/NEJM199512073332305.","Philip T","N Engl J Med","1995","1995/12/07","","","10.1056/NEJM199512073332305"
"7477168","A preliminary study of ritonavir, an inhibitor of HIV-1 protease, to treat HIV-1 infection","Markowitz M, Saag M, Powderly WG, Hurley AM, Hsu A, Valdes JM, Henry D, Sattler F, La Marca A, Leonard JM, et al.","N Engl J Med. 1995 Dec 7;333(23):1534-9. doi: 10.1056/NEJM199512073332204.","Markowitz M","N Engl J Med","1995","1995/12/07","","","10.1056/NEJM199512073332204"
"7477167","A short-term study of the safety, pharmacokinetics, and efficacy of ritonavir, an inhibitor of HIV-1 protease. European-Australian Collaborative Ritonavir Study Group","Danner SA, Carr A, Leonard JM, Lehman LM, Gudiol F, Gonzales J, Raventos A, Rubio R, Bouza E, Pintado V, et al.","N Engl J Med. 1995 Dec 7;333(23):1528-33. doi: 10.1056/NEJM199512073332303.","Danner SA","N Engl J Med","1995","1995/12/07","","","10.1056/NEJM199512073332303"
"7477166","Thyroid hormone treatment after coronary-artery bypass surgery","Klemperer JD, Klein I, Gomez M, Helm RE, Ojamaa K, Thomas SJ, Isom OW, Krieger K.","N Engl J Med. 1995 Dec 7;333(23):1522-7. doi: 10.1056/NEJM199512073332302.","Klemperer JD","N Engl J Med","1995","1995/12/07","","","10.1056/NEJM199512073332302"
"7477165","Timing of sexual intercourse in relation to ovulation. Effects on the probability of conception, survival of the pregnancy, and sex of the baby","Wilcox AJ, Weinberg CR, Baird DD.","N Engl J Med. 1995 Dec 7;333(23):1517-21. doi: 10.1056/NEJM199512073332301.","Wilcox AJ","N Engl J Med","1995","1995/12/07","","","10.1056/NEJM199512073332301"
"7477164","More on extended-release acetaminophen","Temple AR, Mrazik TJ.","N Engl J Med. 1995 Nov 30;333(22):1508-9. doi: 10.1056/NEJM199511303332218.","Temple AR","N Engl J Med","1995","1995/11/30","","","10.1056/NEJM199511303332218"
"7477163","More on p53 antigen loss in stored paraffin slides","Kato J, Sakamaki S, Niitsu Y.","N Engl J Med. 1995 Nov 30;333(22):1507-8. doi: 10.1056/NEJM199511303332217.","Kato J","N Engl J Med","1995","1995/11/30","","","10.1056/NEJM199511303332217"
